chunk_id,chunk_text,preprocess_agenda,tokens
77,"21) Justiça reprodutiva, com garantia dos direitos sexuais e reprodutivos, afirmando a autonomia dos corpos como condição essencial para a liberdade. Direito pleno à maternidade e direito de decidir se, quando e com quem ter filhos, bem como o acesso a métodos contraceptivos, educação sexual e campanhas públicas de conscientização, a humanização do atendimento pré-natal e do parto, para pôr fim à violência obstétrica e à mortalidade materna, legalização do aborto assegurado pelo SUS.",21 justica reprodutiva com garantia dos direitos sexuais e reprodutivos afirmando a autonomia dos corpos como condicao essencial para a liberdade direito pleno a maternidade e direito de decidir se quando e com quem ter filhos bem como o acesso a metodos contraceptivos educacao sexual e campanhas publicas de conscientizacao a humanizacao do atendimento pre natal e do parto para por fim a violencia obstetrica e a mortalidade materna legalizacao do aborto assegurado pelo sus,"[""21"", ""justica"", ""reprodutiva"", ""com"", ""garantia"", ""dos"", ""direitos"", ""sexuais"", ""e"", ""reprodutivos"", ""afirmando"", ""a"", ""autonomia"", ""dos"", ""corpos"", ""como"", ""condicao"", ""essencial"", ""para"", ""a"", ""liberdade"", ""direito"", ""pleno"", ""a"", ""maternidade"", ""e"", ""direito"", ""de"", ""decidir"", ""se"", ""quando"", ""e"", ""com"", ""quem"", ""ter"", ""filhos"", ""bem"", ""como"", ""o"", ""acesso"", ""a"", ""metodos"", ""contraceptivos"", ""educacao"", ""sexual"", ""e"", ""campanhas"", ""publicas"", ""de"", ""conscientizacao"", ""a"", ""humanizacao"", ""do"", ""atendimento"", ""pre"", ""natal"", ""e"", ""do"", ""parto"", ""para"", ""por"", ""fim"", ""a"", ""violencia"", ""obstetrica"", ""e"", ""a"", ""mortalidade"", ""materna"", ""legalizacao"", ""do"", ""aborto"", ""assegurado"", ""pelo"", ""sus""]"
78,Um partido para disputar o poder Nossa luta é anticapitalista.,um partido para disputar o poder nossa luta e anticapitalista,"[""um"", ""partido"", ""para"", ""disputar"", ""o"", ""poder"", ""nossa"", ""luta"", ""e"", ""anticapitalista""]"
79,"Enfrentamos um sistema que produz e reproduz desigualdades, para perpetuar os privilégios de uma minoria ínfima — os 0,01% mais ricos.",enfrentamos um sistema que produz e reproduz desigualdades para perpetuar os privilegios de uma minoria infima os 0 01 mais ricos,"[""enfrentamos"", ""um"", ""sistema"", ""que"", ""produz"", ""e"", ""reproduz"", ""desigualdades"", ""para"", ""perpetuar"", ""os"", ""privilegios"", ""de"", ""uma"", ""minoria"", ""infima"", ""os"", ""0"", ""01"", ""mais"", ""ricos""]"
80,"O socialismo é o nosso horizonte estratégico: o caminho para superar essa ordem injusta. Um projeto socialista para o século 21 deve se enraizar nas contradições materiais e subjetivas do nosso tempo, compreendendo os desafios da contemporaneidade e propondo alternativas concretas. O avanço da extrema direita no Brasil e no mundo, aliado à crise das democracias liberais, torna a luta contra o autoritarismo um campo central de disputa política. Isso exige, simultaneamente, a defesa da democracia liberal frente ao avanço fascista e a criação de mecanismos inovadores de participação popular, capazes de ampliar os limites da democracia representativa e garantir direitos reais para o povo. Essa tensão entre proteger as conquistas democráticas e aprofundá-las representa um dos maiores desafios para um projeto socialista contemporâneo. O socialismo do século 21 deve ser um eixo político capaz de unir as diversas lutas particulares em um projeto histórico verdadeiramente transformador. Para isso, precisa ser construído como uma proposta política que responda aos dilemas concretos do nosso tempo, conciliando uma radicalidade transformadora com um profundo enraizamento nas lutas populares. A luta pelo socialismo envolve a disputa concreta pelo poder político e econômico, com o objetivo de influenciar o conflito distributivo, definir estratégias macroeconômicas que possam frear a crise climática, regular as grandes empresas de tecnologia, defender a soberania nacional e garantir os direitos sociais. No entanto, essa disputa pelo poder e pela transformação do Estado não ocorre apenas pelas formas limitadas oferecidas pela democracia liberal representativa. O PSOL reconhece as eleições como um momento importante da luta, quando uma parte significativa da sociedade volta sua atenção para a política.",o socialismo e o nosso horizonte estrategico o caminho para superar essa ordem injusta um projeto socialista para o seculo 21 deve se enraizar nas contradicoes materiais e subjetivas do nosso tempo compreendendo os desafios da contemporaneidade e propondo alternativas concretas o avanco da extrema direita no brasil e no mundo aliado a crise das democracias liberais torna a luta contra o autoritarismo um campo central de disputa politica isso exige simultaneamente a defesa da democracia liberal frente ao avanco fascista e a criacao de mecanismos inovadores de participacao popular capazes de ampliar os limites da democracia representativa e garantir direitos reais para o povo essa tensao entre proteger as conquistas democraticas e aprofunda las representa um dos maiores desafios para um projeto socialista contemporaneo o socialismo do seculo 21 deve ser um eixo politico capaz de unir as diversas lutas particulares em um projeto historico verdadeiramente transformador para isso precisa ser construido como uma proposta politica que responda aos dilemas concretos do nosso tempo conciliando uma radicalidade transformadora com um profundo enraizamento nas lutas populares a luta pelo socialismo envolve a disputa concreta pelo poder politico e economico com o objetivo de influenciar o conflito distributivo definir estrategias macroeconomicas que possam frear a crise climatica regular as grandes empresas de tecnologia defender a soberania nacional e garantir os direitos sociais no entanto essa disputa pelo poder e pela transformacao do estado nao ocorre apenas pelas formas limitadas oferecidas pela democracia liberal representativa o psol reconhece as eleicoes como um momento importante da luta quando uma parte significativa da sociedade volta sua atencao para a politica,"[""o"", ""socialismo"", ""e"", ""o"", ""nosso"", ""horizonte"", ""estrategico"", ""o"", ""caminho"", ""para"", ""superar"", ""essa"", ""ordem"", ""injusta"", ""um"", ""projeto"", ""socialista"", ""para"", ""o"", ""seculo"", ""21"", ""deve"", ""se"", ""enraizar"", ""nas"", ""contradicoes"", ""materiais"", ""e"", ""subjetivas"", ""do"", ""nosso"", ""tempo"", ""compreendendo"", ""os"", ""desafios"", ""da"", ""contemporaneidade"", ""e"", ""propondo"", ""alternativas"", ""concretas"", ""o"", ""avanco"", ""da"", ""extrema"", ""direita"", ""no"", ""brasil"", ""e"", ""no"", ""mundo"", ""aliado"", ""a"", ""crise"", ""das"", ""democracias"", ""liberais"", ""torna"", ""a"", ""luta"", ""contra"", ""o"", ""autoritarismo"", ""um"", ""campo"", ""central"", ""de"", ""disputa"", ""politica"", ""isso"", ""exige"", ""simultaneamente"", ""a"", ""defesa"", ""da"", ""democracia"", ""liberal"", ""frente"", ""ao"", ""avanco"", ""fascista"", ""e"", ""a"", ""criacao"", ""de"", ""mecanismos"", ""inovadores"", ""de"", ""participacao"", ""popular"", ""capazes"", ""de"", ""ampliar"", ""os"", ""limites"", ""da"", ""democracia"", ""representativa"", ""e"", ""garantir"", ""direitos"", ""reais"", ""para"", ""o"", ""povo"", ""essa"", ""tensao"", ""entre"", ""proteger"", ""as"", ""conquistas"", ""democraticas"", ""e"", ""aprofunda"", ""las"", ""representa"", ""um"", ""dos"", ""maiores"", ""desafios"", ""para"", ""um"", ""projeto"", ""socialista"", ""contemporaneo"", ""o"", ""socialismo"", ""do"", ""seculo"", ""21"", ""deve"", ""ser"", ""um"", ""eixo"", ""politico"", ""capaz"", ""de"", ""unir"", ""as"", ""diversas"", ""lutas"", ""particulares"", ""em"", ""um"", ""projeto"", ""historico"", ""verdadeiramente"", ""transformador"", ""para"", ""isso"", ""precisa"", ""ser"", ""construido"", ""como"", ""uma"", ""proposta"", ""politica"", ""que"", ""responda"", ""aos"", ""dilemas"", ""concretos"", ""do"", ""nosso"", ""tempo"", ""conciliando"", ""uma"", ""radicalidade"", ""transformadora"", ""com"", ""um"", ""profundo"", ""enraizamento"", ""nas"", ""lutas"", ""populares"", ""a"", ""luta"", ""pelo"", ""socialismo"", ""envolve"", ""a"", ""disputa"", ""concreta"", ""pelo"", ""poder"", ""politico"", ""e"", ""economico"", ""com"", ""o"", ""objetivo"", ""de"", ""influenciar"", ""o"", ""conflito"", ""distributivo"", ""definir"", ""estrategias"", ""macroeconomicas"", ""que"", ""possam"", ""frear"", ""a"", ""crise"", ""climatica"", ""regular"", ""as"", ""grandes"", ""empresas"", ""de"", ""tecnologia"", ""defender"", ""a"", ""soberania"", ""nacional"", ""e"", ""garantir"", ""os"", ""direitos"", ""sociais"", ""no"", ""entanto"", ""essa"", ""disputa"", ""pelo"", ""poder"", ""e"", ""pela"", ""transformacao"", ""do"", ""estado"", ""nao"", ""ocorre"", ""apenas"", ""pelas"", ""formas"", ""limitadas"", ""oferecidas"", ""pela"", ""democracia"", ""liberal"", ""representativa"", ""o"", ""psol"", ""reconhece"", ""as"", ""eleicoes"", ""como"", ""um"", ""momento"", ""importante"", ""da"", ""luta"", ""quando"", ""uma"", ""parte"", ""significativa"", ""da"", ""sociedade"", ""volta"", ""sua"", ""atencao"", ""para"", ""a"", ""politica""]"
81,Disputamos para vencer.,disputamos para vencer,"[""disputamos"", ""para"", ""vencer""]"
82,"Eleger parlamentares e governantes do PSOL é uma oportunidade de promover ações pedagógicas que demonstram ser possível fazer diferente. Além das urnas, o PSOL busca disputar os rumos do Brasil por meio da organização dos movimentos sociais e da atuação nas redes sociais, construindo posições contra-hegemônicas que aprofundem as contradições com as classes dominantes. Governos populares e democráticos precisam de uma forte mobilização popular para transformar as estruturas do poder e a própria natureza do Estado. Isso implica em reestruturar a política de segurança pública, democratizar as forças armadas e o judiciário, reformar o sistema eleitoral para garantir maior representatividade aos setores historicamente sub-representados nos espaços de poder e, principalmente, reorientar a lógica de alocação dos recursos públicos administrados pelo Estado. Queremos usar as experiências de governos populares para acumular forças, estimular a organização das trabalhadoras e trabalhadores, democratizar o Estado e transformar a forma como se faz política no Brasil.",eleger parlamentares e governantes do psol e uma oportunidade de promover acoes pedagogicas que demonstram ser possivel fazer diferente alem das urnas o psol busca disputar os rumos do brasil por meio da organizacao dos movimentos sociais e da atuacao nas redes sociais construindo posicoes contra hegemonicas que aprofundem as contradicoes com as classes dominantes governos populares e democraticos precisam de uma forte mobilizacao popular para transformar as estruturas do poder e a propria natureza do estado isso implica em reestruturar a politica de seguranca publica democratizar as forcas armadas e o judiciario reformar o sistema eleitoral para garantir maior representatividade aos setores historicamente sub representados nos espacos de poder e principalmente reorientar a logica de alocacao dos recursos publicos administrados pelo estado queremos usar as experiencias de governos populares para acumular forcas estimular a organizacao das trabalhadoras e trabalhadores democratizar o estado e transformar a forma como se faz politica no brasil,"[""eleger"", ""parlamentares"", ""e"", ""governantes"", ""do"", ""psol"", ""e"", ""uma"", ""oportunidade"", ""de"", ""promover"", ""acoes"", ""pedagogicas"", ""que"", ""demonstram"", ""ser"", ""possivel"", ""fazer"", ""diferente"", ""alem"", ""das"", ""urnas"", ""o"", ""psol"", ""busca"", ""disputar"", ""os"", ""rumos"", ""do"", ""brasil"", ""por"", ""meio"", ""da"", ""organizacao"", ""dos"", ""movimentos"", ""sociais"", ""e"", ""da"", ""atuacao"", ""nas"", ""redes"", ""sociais"", ""construindo"", ""posicoes"", ""contra"", ""hegemonicas"", ""que"", ""aprofundem"", ""as"", ""contradicoes"", ""com"", ""as"", ""classes"", ""dominantes"", ""governos"", ""populares"", ""e"", ""democraticos"", ""precisam"", ""de"", ""uma"", ""forte"", ""mobilizacao"", ""popular"", ""para"", ""transformar"", ""as"", ""estruturas"", ""do"", ""poder"", ""e"", ""a"", ""propria"", ""natureza"", ""do"", ""estado"", ""isso"", ""implica"", ""em"", ""reestruturar"", ""a"", ""politica"", ""de"", ""seguranca"", ""publica"", ""democratizar"", ""as"", ""forcas"", ""armadas"", ""e"", ""o"", ""judiciario"", ""reformar"", ""o"", ""sistema"", ""eleitoral"", ""para"", ""garantir"", ""maior"", ""representatividade"", ""aos"", ""setores"", ""historicamente"", ""sub"", ""representados"", ""nos"", ""espacos"", ""de"", ""poder"", ""e"", ""principalmente"", ""reorientar"", ""a"", ""logica"", ""de"", ""alocacao"", ""dos"", ""recursos"", ""publicos"", ""administrados"", ""pelo"", ""estado"", ""queremos"", ""usar"", ""as"", ""experiencias"", ""de"", ""governos"", ""populares"", ""para"", ""acumular"", ""forcas"", ""estimular"", ""a"", ""organizacao"", ""das"", ""trabalhadoras"", ""e"", ""trabalhadores"", ""democratizar"", ""o"", ""estado"", ""e"", ""transformar"", ""a"", ""forma"", ""como"", ""se"", ""faz"", ""politica"", ""no"", ""brasil""]"
83,"Nesse sentido, a construção do socialismo no século 21 deve articular lutas tanto “por dentro” da ordem quanto “contra” a ordem vigente. É necessário realizar uma ação institucional combativa nos governos, ao mesmo tempo em que se fortalece a mobilização nas lutas sociais, nas cidades e no campo.",nesse sentido a construcao do socialismo no seculo 21 deve articular lutas tanto por dentro da ordem quanto contra a ordem vigente e necessario realizar uma acao institucional combativa nos governos ao mesmo tempo em que se fortalece a mobilizacao nas lutas sociais nas cidades e no campo,"[""nesse"", ""sentido"", ""a"", ""construcao"", ""do"", ""socialismo"", ""no"", ""seculo"", ""21"", ""deve"", ""articular"", ""lutas"", ""tanto"", ""por"", ""dentro"", ""da"", ""ordem"", ""quanto"", ""contra"", ""a"", ""ordem"", ""vigente"", ""e"", ""necessario"", ""realizar"", ""uma"", ""acao"", ""institucional"", ""combativa"", ""nos"", ""governos"", ""ao"", ""mesmo"", ""tempo"", ""em"", ""que"", ""se"", ""fortalece"", ""a"", ""mobilizacao"", ""nas"", ""lutas"", ""sociais"", ""nas"", ""cidades"", ""e"", ""no"", ""campo""]"
84,"Essas estratégias não são excludentes, mas sim complementares.",essas estrategias nao sao excludentes mas sim complementares,"[""essas"", ""estrategias"", ""nao"", ""sao"", ""excludentes"", ""mas"", ""sim"", ""complementares""]"
85,"A classe trabalhadora é o sujeito social central com capacidade para impulsionar as tarefas e a saída estratégica para transformar o Brasil. Para nós, a classe trabalhadora é um sujeito social diverso, formado por setores distintos, com diferentes necessidades imediatas: trabalhadores do comércio e do setor de serviços, que lutam pela redução das jornadas exaustivas; trabalhadores sem teto que reivindicam o direito à cidade e a moradia; trabalhadores de aplicativos que lutam por direitos e buscam condições dignas de trabalho e remuneração justa; servidores públicos que combatem a precarização e o sucateamento de serviços essenciais. Esta classe é atravessada não apenas pelas questões materiais dos diferentes níveis de exploração do trabalho, mas também por outros marcadores sociais que intensificam os níveis de exploração e de opressão.",a classe trabalhadora e o sujeito social central com capacidade para impulsionar as tarefas e a saida estrategica para transformar o brasil para nos a classe trabalhadora e um sujeito social diverso formado por setores distintos com diferentes necessidades imediatas trabalhadores do comercio e do setor de servicos que lutam pela reducao das jornadas exaustivas trabalhadores sem teto que reivindicam o direito a cidade e a moradia trabalhadores de aplicativos que lutam por direitos e buscam condicoes dignas de trabalho e remuneracao justa servidores publicos que combatem a precarizacao e o sucateamento de servicos essenciais esta classe e atravessada nao apenas pelas questoes materiais dos diferentes niveis de exploracao do trabalho mas tambem por outros marcadores sociais que intensificam os niveis de exploracao e de opressao,"[""a"", ""classe"", ""trabalhadora"", ""e"", ""o"", ""sujeito"", ""social"", ""central"", ""com"", ""capacidade"", ""para"", ""impulsionar"", ""as"", ""tarefas"", ""e"", ""a"", ""saida"", ""estrategica"", ""para"", ""transformar"", ""o"", ""brasil"", ""para"", ""nos"", ""a"", ""classe"", ""trabalhadora"", ""e"", ""um"", ""sujeito"", ""social"", ""diverso"", ""formado"", ""por"", ""setores"", ""distintos"", ""com"", ""diferentes"", ""necessidades"", ""imediatas"", ""trabalhadores"", ""do"", ""comercio"", ""e"", ""do"", ""setor"", ""de"", ""servicos"", ""que"", ""lutam"", ""pela"", ""reducao"", ""das"", ""jornadas"", ""exaustivas"", ""trabalhadores"", ""sem"", ""teto"", ""que"", ""reivindicam"", ""o"", ""direito"", ""a"", ""cidade"", ""e"", ""a"", ""moradia"", ""trabalhadores"", ""de"", ""aplicativos"", ""que"", ""lutam"", ""por"", ""direitos"", ""e"", ""buscam"", ""condicoes"", ""dignas"", ""de"", ""trabalho"", ""e"", ""remuneracao"", ""justa"", ""servidores"", ""publicos"", ""que"", ""combatem"", ""a"", ""precarizacao"", ""e"", ""o"", ""sucateamento"", ""de"", ""servicos"", ""essenciais"", ""esta"", ""classe"", ""e"", ""atravessada"", ""nao"", ""apenas"", ""pelas"", ""questoes"", ""materiais"", ""dos"", ""diferentes"", ""niveis"", ""de"", ""exploracao"", ""do"", ""trabalho"", ""mas"", ""tambem"", ""por"", ""outros"", ""marcadores"", ""sociais"", ""que"", ""intensificam"", ""os"", ""niveis"", ""de"", ""exploracao"", ""e"", ""de"", ""opressao""]"
86,"Ao mesmo tempo em que defendemos a igualdade salarial entre homens e mulheres, ainda há a luta pelo fim da violência de gênero, pela justiça reprodutiva e pelo reconhecimento e valorização do trabalho de cuidado.",ao mesmo tempo em que defendemos a igualdade salarial entre homens e mulheres ainda ha a luta pelo fim da violencia de genero pela justica reprodutiva e pelo reconhecimento e valorizacao do trabalho de cuidado,"[""ao"", ""mesmo"", ""tempo"", ""em"", ""que"", ""defendemos"", ""a"", ""igualdade"", ""salarial"", ""entre"", ""homens"", ""e"", ""mulheres"", ""ainda"", ""ha"", ""a"", ""luta"", ""pelo"", ""fim"", ""da"", ""violencia"", ""de"", ""genero"", ""pela"", ""justica"", ""reprodutiva"", ""e"", ""pelo"", ""reconhecimento"", ""e"", ""valorizacao"", ""do"", ""trabalho"", ""de"", ""cuidado""]"
87,"O racismo estrutural e a LGBTfobia dificultam o acesso igualitário ao trabalho, estudos, oportunidade, aos direitos básicos e até ao próprio direito à vida. A juventude reivindica acesso à universidade, ao emprego, à cultura e ao lazer. Ambientalistas, ecossocialistas e povos originários lutam por uma transição ecológica justa e pela valorização dos saberes indígenas, quilombolas e de outras comunidades tradicionais. É esta concepção de classe trabalhadora a protagonista de um programa de mudanças estruturais, atuando lado a lado com outros setores da classe oprimidos pelo capital e pelo agronegócio: trabalhadores sem-terra, povos originários, pequenos agricultores e setores médios.",o racismo estrutural e a lgbtfobia dificultam o acesso igualitario ao trabalho estudos oportunidade aos direitos basicos e ate ao proprio direito a vida a juventude reivindica acesso a universidade ao emprego a cultura e ao lazer ambientalistas ecossocialistas e povos originarios lutam por uma transicao ecologica justa e pela valorizacao dos saberes indigenas quilombolas e de outras comunidades tradicionais e esta concepcao de classe trabalhadora a protagonista de um programa de mudancas estruturais atuando lado a lado com outros setores da classe oprimidos pelo capital e pelo agronegocio trabalhadores sem terra povos originarios pequenos agricultores e setores medios,"[""o"", ""racismo"", ""estrutural"", ""e"", ""a"", ""lgbtfobia"", ""dificultam"", ""o"", ""acesso"", ""igualitario"", ""ao"", ""trabalho"", ""estudos"", ""oportunidade"", ""aos"", ""direitos"", ""basicos"", ""e"", ""ate"", ""ao"", ""proprio"", ""direito"", ""a"", ""vida"", ""a"", ""juventude"", ""reivindica"", ""acesso"", ""a"", ""universidade"", ""ao"", ""emprego"", ""a"", ""cultura"", ""e"", ""ao"", ""lazer"", ""ambientalistas"", ""ecossocialistas"", ""e"", ""povos"", ""originarios"", ""lutam"", ""por"", ""uma"", ""transicao"", ""ecologica"", ""justa"", ""e"", ""pela"", ""valorizacao"", ""dos"", ""saberes"", ""indigenas"", ""quilombolas"", ""e"", ""de"", ""outras"", ""comunidades"", ""tradicionais"", ""e"", ""esta"", ""concepcao"", ""de"", ""classe"", ""trabalhadora"", ""a"", ""protagonista"", ""de"", ""um"", ""programa"", ""de"", ""mudancas"", ""estruturais"", ""atuando"", ""lado"", ""a"", ""lado"", ""com"", ""outros"", ""setores"", ""da"", ""classe"", ""oprimidos"", ""pelo"", ""capital"", ""e"", ""pelo"", ""agronegocio"", ""trabalhadores"", ""sem"", ""terra"", ""povos"", ""originarios"", ""pequenos"", ""agricultores"", ""e"", ""setores"", ""medios""]"
88,"Por uma esquerda conectada com as lutas do nosso tempo Ao longo de seus primeiros vinte anos, o PSOL consolidou-se como um instrumento amplo, plural e democrático, capaz de acolher e impulsionar as diversas lutas sociais — feministas, antirracistas, anti-LGBTfóbicas, entre outras expressões da diversidade da classe trabalhadora. O partido compreende que o enfrentamento a todas as formas de opressão deve ocupar um papel central no debate estratégico das esquerdas. Contudo, é fundamental que essas lutas sejam travadas a partir da perspectiva da luta de classes, evitando o corporativismo e a fragmentação entre os oprimidos.",por uma esquerda conectada com as lutas do nosso tempo ao longo de seus primeiros vinte anos o psol consolidou se como um instrumento amplo plural e democratico capaz de acolher e impulsionar as diversas lutas sociais feministas antirracistas anti lgbtfobicas entre outras expressoes da diversidade da classe trabalhadora o partido compreende que o enfrentamento a todas as formas de opressao deve ocupar um papel central no debate estrategico das esquerdas contudo e fundamental que essas lutas sejam travadas a partir da perspectiva da luta de classes evitando o corporativismo e a fragmentacao entre os oprimidos,"[""por"", ""uma"", ""esquerda"", ""conectada"", ""com"", ""as"", ""lutas"", ""do"", ""nosso"", ""tempo"", ""ao"", ""longo"", ""de"", ""seus"", ""primeiros"", ""vinte"", ""anos"", ""o"", ""psol"", ""consolidou"", ""se"", ""como"", ""um"", ""instrumento"", ""amplo"", ""plural"", ""e"", ""democratico"", ""capaz"", ""de"", ""acolher"", ""e"", ""impulsionar"", ""as"", ""diversas"", ""lutas"", ""sociais"", ""feministas"", ""antirracistas"", ""anti"", ""lgbtfobicas"", ""entre"", ""outras"", ""expressoes"", ""da"", ""diversidade"", ""da"", ""classe"", ""trabalhadora"", ""o"", ""partido"", ""compreende"", ""que"", ""o"", ""enfrentamento"", ""a"", ""todas"", ""as"", ""formas"", ""de"", ""opressao"", ""deve"", ""ocupar"", ""um"", ""papel"", ""central"", ""no"", ""debate"", ""estrategico"", ""das"", ""esquerdas"", ""contudo"", ""e"", ""fundamental"", ""que"", ""essas"", ""lutas"", ""sejam"", ""travadas"", ""a"", ""partir"", ""da"", ""perspectiva"", ""da"", ""luta"", ""de"", ""classes"", ""evitando"", ""o"", ""corporativismo"", ""e"", ""a"", ""fragmentacao"", ""entre"", ""os"", ""oprimidos""]"
89,"Afinal, o capitalismo é a origem de todas as opressões.",afinal o capitalismo e a origem de todas as opressoes,"[""afinal"", ""o"", ""capitalismo"", ""e"", ""a"", ""origem"", ""de"", ""todas"", ""as"", ""opressoes""]"
90,"As identidades de classe, outrora forjadas na relação formal com a fábrica e com os sindicatos, hoje se constroem a partir de visões de mundo, dos territórios periféricos, da revolta contra as insalubridades do trabalho e da conexão em comunidades virtuais.",as identidades de classe outrora forjadas na relacao formal com a fabrica e com os sindicatos hoje se constroem a partir de visoes de mundo dos territorios perifericos da revolta contra as insalubridades do trabalho e da conexao em comunidades virtuais,"[""as"", ""identidades"", ""de"", ""classe"", ""outrora"", ""forjadas"", ""na"", ""relacao"", ""formal"", ""com"", ""a"", ""fabrica"", ""e"", ""com"", ""os"", ""sindicatos"", ""hoje"", ""se"", ""constroem"", ""a"", ""partir"", ""de"", ""visoes"", ""de"", ""mundo"", ""dos"", ""territorios"", ""perifericos"", ""da"", ""revolta"", ""contra"", ""as"", ""insalubridades"", ""do"", ""trabalho"", ""e"", ""da"", ""conexao"", ""em"", ""comunidades"", ""virtuais""]"
91,"Esse novo cenário exige da esquerda a renovação urgente de sua linguagem, estética e ferramentas de organização, sob o risco de ver suas formas tradicionais de atuação se tornarem irrelevantes para a maioria explorada.",esse novo cenario exige da esquerda a renovacao urgente de sua linguagem estetica e ferramentas de organizacao sob o risco de ver suas formas tradicionais de atuacao se tornarem irrelevantes para a maioria explorada,"[""esse"", ""novo"", ""cenario"", ""exige"", ""da"", ""esquerda"", ""a"", ""renovacao"", ""urgente"", ""de"", ""sua"", ""linguagem"", ""estetica"", ""e"", ""ferramentas"", ""de"", ""organizacao"", ""sob"", ""o"", ""risco"", ""de"", ""ver"", ""suas"", ""formas"", ""tradicionais"", ""de"", ""atuacao"", ""se"", ""tornarem"", ""irrelevantes"", ""para"", ""a"", ""maioria"", ""explorada""]"
92,"As novas lutas são travadas tanto nas ruas quanto nas redes, com formas, símbolos e estratégias que refletem esse novo espírito de época, exigindo uma presença ágil e conectada. Para viabilizar esses desafios, é fundamental um partido enraizado nas lutas sociais do nosso tempo.",as novas lutas sao travadas tanto nas ruas quanto nas redes com formas simbolos e estrategias que refletem esse novo espirito de epoca exigindo uma presenca agil e conectada para viabilizar esses desafios e fundamental um partido enraizado nas lutas sociais do nosso tempo,"[""as"", ""novas"", ""lutas"", ""sao"", ""travadas"", ""tanto"", ""nas"", ""ruas"", ""quanto"", ""nas"", ""redes"", ""com"", ""formas"", ""simbolos"", ""e"", ""estrategias"", ""que"", ""refletem"", ""esse"", ""novo"", ""espirito"", ""de"", ""epoca"", ""exigindo"", ""uma"", ""presenca"", ""agil"", ""e"", ""conectada"", ""para"", ""viabilizar"", ""esses"", ""desafios"", ""e"", ""fundamental"", ""um"", ""partido"", ""enraizado"", ""nas"", ""lutas"", ""sociais"", ""do"", ""nosso"", ""tempo""]"
93,É necessário manter o PSOL sempre próximo às expressões da resistência do nosso povo.,e necessario manter o psol sempre proximo as expressoes da resistencia do nosso povo,"[""e"", ""necessario"", ""manter"", ""o"", ""psol"", ""sempre"", ""proximo"", ""as"", ""expressoes"", ""da"", ""resistencia"", ""do"", ""nosso"", ""povo""]"
94,"Da mais antiga forma de resistência popular no Brasil – a luta dos povos indígenas – às mais contemporâneas, como as lutas contra as big techs.",da mais antiga forma de resistencia popular no brasil a luta dos povos indigenas as mais contemporaneas como as lutas contra as big techs,"[""da"", ""mais"", ""antiga"", ""forma"", ""de"", ""resistencia"", ""popular"", ""no"", ""brasil"", ""a"", ""luta"", ""dos"", ""povos"", ""indigenas"", ""as"", ""mais"", ""contemporaneas"", ""como"", ""as"", ""lutas"", ""contra"", ""as"", ""big"", ""techs""]"
95,Um partido à altura de seu tempo.,um partido a altura de seu tempo,"[""um"", ""partido"", ""a"", ""altura"", ""de"", ""seu"", ""tempo""]"
96,"É fundamental acolher, com generosidade, todas as formas de luta, resistência e enfrentamento aos poderosos, construindo as alianças necessárias para garantir conquistas ao nosso povo.",e fundamental acolher com generosidade todas as formas de luta resistencia e enfrentamento aos poderosos construindo as aliancas necessarias para garantir conquistas ao nosso povo,"[""e"", ""fundamental"", ""acolher"", ""com"", ""generosidade"", ""todas"", ""as"", ""formas"", ""de"", ""luta"", ""resistencia"", ""e"", ""enfrentamento"", ""aos"", ""poderosos"", ""construindo"", ""as"", ""aliancas"", ""necessarias"", ""para"", ""garantir"", ""conquistas"", ""ao"", ""nosso"", ""povo""]"
97,"O PSOL mantém-se aberto à ampliação e à organização de novas bases sociais, para além das já existentes, dedicando-se à organização territorial e ao fortalecimento do trabalho de base.",o psol mantem se aberto a ampliacao e a organizacao de novas bases sociais para alem das ja existentes dedicando se a organizacao territorial e ao fortalecimento do trabalho de base,"[""o"", ""psol"", ""mantem"", ""se"", ""aberto"", ""a"", ""ampliacao"", ""e"", ""a"", ""organizacao"", ""de"", ""novas"", ""bases"", ""sociais"", ""para"", ""alem"", ""das"", ""ja"", ""existentes"", ""dedicando"", ""se"", ""a"", ""organizacao"", ""territorial"", ""e"", ""ao"", ""fortalecimento"", ""do"", ""trabalho"", ""de"", ""base""]"
