parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Áurea Carolina,PSOL,MG,162.2022,ORDEM DO DIA,30/11/2022,16h44,DCD01/12/2022 PAG. 88,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=162.2022&nuQuarto=2712442&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A44&sgFaseSessao=OD&Data=30%2F11%2F2022&txApelido=%C3%81urea+Carolina&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A44,"Orientação de bancada na votação do requerimento de retirada de pauta da Medida Provisória nº 1.133, de 2022, acerca das Indústrias Nucleares do Brasil S.A e sobre a pesquisa, a lavra e a comercialização de minérios nucleares, de seus concentrados e derivados e de materiais nucleares.","A SRA. ÁUREA CAROLINA (PSOL - MG. Pela ordem. Sem revisão da oradora.) - Sra. Presidenta, a pesquisa sobre energia nuclear, a lavra, todas as ações que envolvem essa cadeia produtiva devem ser promovidas pelo Estado brasileiro no âmbito da ciência, da pesquisa, da inovação, da tecnologia, da educação, não devem ser concedidas à iniciativa privada, e no apagar das luzes de um governo desastroso na agenda socioambiental. Nós vemos o afogadilho para tentar aprovar uma medida provisória extremamente nociva. Sabemos que há muito tempo essa discussão tem sido feita. Não conseguiram acordos e formas, anteriormente, para apresentar esta matéria aqui na Câmara e agora tentam de qualquer maneira empurrá-la, sem uma reflexão com a sociedade brasileira e violando a nossa Constituição, o que é mais grave. Esta é uma medida claramente inconstitucional. Ela deverá ser barrada no Senado. Caso, por algum infortúnio, o Senado não consiga barrar tal medida, certamente o Supremo Tribunal Federal a derrubará. O voto do PSOL é ""sim""."
Áurea Carolina,PSOL,MG,162.2022,ORDEM DO DIA,30/11/2022,16h36,DCD01/12/2022 PAG. 86,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=162.2022&nuQuarto=2712401&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A36&sgFaseSessao=OD&Data=30%2F11%2F2022&txApelido=%C3%81urea+Carolina&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A36,"Encaminhamento da votação do requerimento de retirada de pauta da Medida Provisória nº 1.133, de 2022, acerca das Indústrias Nucleares do Brasil SA e sobre a pesquisa, a lavra e a comercialização de minérios nucleares, de seus concentrados e derivados e de materiais nucleares.","A SRA. ÁUREA CAROLINA (PSOL - MG. Sem revisão da oradora.) - Sra. Presidenta, trata-se de uma medida francamente inconstitucional. Minério nuclear é monopólio do Estado brasileiro. Não pode, de forma alguma, ser concedido à iniciativa privada qualquer direito de pesquisa, lavra, qualquer tipo de atuação nesse campo. Acabamos de voltar da COP, a Conferência do Clima no Egito.  Uma das grandes preocupações mundiais é exatamente com essa questão da energia nuclear, da mineração de elementos nucleares, e o Brasil é um dos protagonistas dessa agenda. Não é possível que, neste momento de mobilização do planeta, em função da guerra climática, pela proteção socioambiental, o Brasil dê esse péssimo exemplo de concessão da exploração de minério nuclear no nosso País à iniciativa privada, que está interessada nos lucros. O PSOL encaminha pela retirada."
Sâmia Bomfim,PSOL,SP,162.2022,ORDEM DO DIA,30/11/2022,16h32,DCD01/12/2022 PAG. 83,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=162.2022&nuQuarto=2712388&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A32&sgFaseSessao=OD&Data=30%2F11%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A32,"Orientação de bancada na votação do requerimento de apreciação em regime de urgência do Projeto de Lei nº 1.372, de 2022, sobre a autorização ao Poder Executivo para implantação do serviço de monitoramento de ocorrências de violência escolar.","A SRA. SÂMIA BOMFIM (PSOL - SP. Pela ordem. Sem revisão da oradora.) - Eu quero orientar ""sim"", Sra. Presidente, mas queria fazer uma observação sobre o projeto. Por ora, ele é um registro de intenções, porque ele é um projeto autorizativo, para que depois o Poder Executivo crie uma política de mapeamento da segurança no ambiente escolar. É evidente que isso é muito positivo. Todos nós estamos preocupados com esse problema, mas é importante que o relatório avance no sentido de identificar o que realmente faz tragédias absurdas, horríveis, como a que aconteceu no Estado do Espírito Santo na última semana, acontecerem. É a política de estímulo ao armamento, é o estímulo à violência, é encorajar jovens e adolescentes a se organizarem em grupos de extrema-direita, como era o caso do assassino da escola do Espírito Santo, é a responsabilidade, por parte do ainda atual Governo, que desde o início estimulou esse tipo de política. Ao registro de intenções de debate do tema nós somos favoráveis, mas queremos alertar que o projeto como está... (Desligamento automático do microfone.) A SRA. PRESIDENTE (Geovania de Sá. PSDB - SC) - Finalize, Deputada Sâmia Bomfim. A SRA. SÂMIA BOMFIM (PSOL - SP) - Vou finalizar. Como está, o projeto não traz o conteúdo de qual deve ser a política adotada. E, mais do que isso, é preciso combater o mal pela raiz, revogar todas as medidas armamentistas que foram instauradas via decreto, via portaria, pelo Presidente Bolsonaro, é preciso identificar os grupos de extrema-direita que aliciam jovens menores de idade, é preciso puni-los, punir os grupos, os financiadores, fazer uma varredura nas redes sociais, na deep web , na qual muitos desses grupos infelizmente se organizam e acabam instaurando o mal e a violência entre os nossos jovens, na sociedade brasileira, violência que muitas vezes eclode, infelizmente, no ambiente escolar. Obrigada, Sra. Presidente."
Ivan Valente,PSOL,SP,162.2022,BREVES COMUNICAÇÕES,30/11/2022,16h20,DCD01/12/2022 PAG. 69,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=162.2022&nuQuarto=2712350&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A20&sgFaseSessao=BC&Data=30%2F11%2F2022&txApelido=Ivan+Valente&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A20,"Indignação com manifestação do Gabinete de Segurança Institucional da Presidência da República pela não punição do militar Ronaldo Ribeiro Travassos por participação em atos em Brasília, Distrito Federal, contra a posse do Presidente da República eleito, Luiz Inácio Lula da Silva. Incentivo à manutenção no País de protestos de caráter golpista pelo Presidente da República, Jair Bolsonaro.","O SR. IVAN VALENTE (PSOL - SP. Sem revisão do orador.) - Sr. Presidente, eu queria fazer só uma consideração. O militar Ronaldo Ribeiro Travassos, que estava acampado na frente do QG do Exército, aparece abraçado, como mostra uma foto publicada hoje no jornal Folha de S.Paulo , a Frederick Wassef, o advogado da família Bolsonaro, da ""familícia"" Bolsonaro. Ronaldo, que é militar da ativa e lotado no GSI — Gabinete de Segurança Institucional, discursou e disse que o Lula não vai subir a rampa do Palácio do Planalto e que ele é capaz de dar um tiro na cabeça, até do irmão dele, de quem fizer o ""L"", de Lula. Esse militar está aí, solto. O GSI, em vez de prender esse sem-vergonha, em vez de prender esse delinquente militar, falou o seguinte: ""O cidadão militar está lá fora do expediente, e não é obrigação do GSI cuidar de quem está fora do expediente"" . Isso é uma barbaridade! É o exemplo do Eduardo Pazuello, ou seja, o Pazuello comete um crime, e o Ministro da Defesa abona e ainda põe sigilo de 100 anos — 100 anos! —, para esse sujeito virar Deputado depois. Nós precisamos acabar com isso, tirar essa gente da porta dos quarteis, gente que ameaça todos os dias cidadãos nos aviões — até o Presidente desta Casa, ontem, na reunião do PL. Esses insanos, que querem ganhar a eleição a todo custo, foram produzidos pela loucura de Bolsonaro, ou seja, ele mesmo é que estimula essa gente a ir para a rua, os caminhoneiros a fecharem estradas, a xingarem os Ministros do Supremo Tribunal Federal. Ele estimula o que chama de ""golpe de Estado"". Isso vai acabar na posse do Lula, que vai passar para a reserva militares golpistas ou qualquer outro golpista do nosso País. Viva a democracia!"
Sâmia Bomfim,PSOL,SP,160.2022,ORDEM DO DIA,29/11/2022,20h40,DCD30/11/2022 PAG. 150,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709968&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A40&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A40,"Repúdio ao posicionamento de Deputado, contrário à aprovação da proposta de reajuste do Auxílio Brasil. Razões da decisão da bancada do PSOL de não apoiamento à reeleição do Presidente Arthur Lira.","A SRA. SÂMIA BOMFIM (PSOL - SP. Como Líder. Sem revisão da oradora.) - Boa noite. Digo inicialmente que o Deputado que me antecedeu vai, muito provavelmente, votar contra o aumento do Auxílio Brasil, ou do bolsa-família, para a população brasileira, para aqueles que estão passando fome no Brasil hoje. É bom saber o que significa a essência do bolsonarismo nesta Casa e aquele grande fura-teto aqui votado às vésperas das eleições para que Bolsonaro tentasse se reeleger, o que, felizmente, não conseguiu. Eu vim a esta tribuna para noticiar que a bancada do PSOL se reuniu e definiu uma posição acerca da eleição para a Presidência da Câmara dos Deputados. Decidiu não apoiar a reeleição nem compor o bloco que deve dar sustentação ao Deputado Arthur Lira como Presidente da Câmara. Vou expor aqui alguns motivos, caso ainda haja alguma dúvida a respeito disso. Ele fez uma série de alterações no Regimento que impossibilitaram a atuação da Oposição. Também atropelou o Regimento para estabelecer a agenda bolsonarista, absolutamente destrutiva para o País. Cito, por exemplo, a aprovação da autonomia do Banco Central, o congelamento de salários dos servidores, a destruição ambiental por meio do autolicenciamento, a privatização da ELETROBRAS. Nós não podemos compactuar com um sujeito que foi um dos principais responsáveis pela manutenção e pelo avanço de Bolsonaro e do bolsonarismo, inclusive no que diz respeito aos seus aspectos antidemocráticos. Ainda hoje permanece em silêncio diante do golpismo da extrema direita. Agiu assim ao longo dos últimos 4 anos e ainda agora, em que há pessoas derrotadas e isoladas questionando o resultado das urnas, não diz um a, não move uma palha, não utiliza o seu poder institucional para coibir esse tipo de manifestação golpista no País. Sabemos que, muito provavelmente, será esta a sua postura ao longo dos próximos 4 anos: seguir alimentando o golpismo e o bolsonarismo, porque foi isso que ele fez nos últimos 4 anos, e, é claro, o mais importante, acredito eu, o orçamento secreto, um grande esquema de corrupção institucionalizado, que foi responsável pela compra da base parlamentar de Bolsonaro e, inclusive, faz com que o orçamento público, junto com o teto de gastos, fique engessado. Mas, na mão de Parlamentar do Centrão, na mão de Deputado bolsonarista, significa até compra de votos. Foi isso que fez com que fosse eleita uma grande bancada, infelizmente, de extrema direita e oportunista para a próxima legislatura. Nós do PSOL vamos buscar dialogar e articular com todos os setores da Câmara que estiverem dispostos a construir uma alternativa ao nome do Deputado Arthur Lira, a essa agenda do mercado de extrema direita, do golpismo e dos ataques contra o povo brasileiro, do autoritarismo contra a atuação da própria atividade parlamentar aqui dentro da Câmara. Convidamos toda a sociedade brasileira a debater conosco. Nós precisamos de uma alternativa para que, de fato, o programa com o qual Lula foi eleito e aquilo que o Brasil precisa fazer para avançar nos direitos sociais, nos direitos trabalhistas, na proteção ambiental, nos direitos humanos, possam resultar numa conquista no próximo período, na próxima legislatura, junto ao próximo Governo. Muito obrigada."
Sâmia Bomfim,PSOL,SP,160.2022,ORDEM DO DIA,29/11/2022,20h12,DCD30/11/2022 PAG. 141,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709385&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A12&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A12,"Encaminhamento da votação do requerimento de destaque para supressão do art. 15 do Substitutivo do Senado Federal ao Projeto de Lei nº 4.401, de 2021, sobre a inclusão de prestadoras de serviços de ativos virtuais no rol de instituições sujeitas às suas disposições.","A SRA. SÂMIA BOMFIM (PSOL - SP. Sem revisão da oradora.) - Presidente, nosso destaque visa à supressão do art. 15, inserido no Senado Federal. Esse artigo tinha sido retirado pelo Relator, mas agora S.Exa. acabou por mantê-lo no texto. É por isso que estamos mantendo também o nosso destaque. O referido artigo visa reduzir a zero a alíquota de diversos tributos, como PIS/PASEP, COFINS, Imposto de Importação e IPI sobre importação, industrialização ou comercialização de máquinas, ferramentas computacionais utilizadas nas atividades de processamento, mineração e preservação de ativos virtuais. Primeiro, eu quero falar sobre o que significa isenção ou benefícios tributários. A premissa é a de que sempre haverá um mínimo de contrapartida. Mas aqui estamos tratando de algo que é absurdo do ponto de vista ambiental. E vou trazer o exemplo do Irã, onde houve grandes apagões por conta da mineração de bitcoins. E houve blecaute também no Cazaquistão. Então, do ponto de vista ambiental, essa isenção significa um grande impacto na área de energia, pois o consumo de energia para essa atividade equivale, por exemplo, ao que se consome na Argentina. Portanto, não há contrapartida ambiental. Muito pelo contrário, essa previsão traz um prejuízo grande. E, ainda assim, propõe-se redução a zero de diversos tributos. Outro aspecto diz respeito à própria natureza dos bitcoins e de outras criptomoedas, porque elas alimentam golpes, fraudes. Trata-se de ferramenta muito utilizada para a lavagem de dinheiro. Há uma série de notícias, Deputadas e Deputados, senhoras e senhores, sobre a utilização dessas criptomoedas no comércio de pedofilia on-line, justamente por não haver nenhum tipo de regulamentação. É disso que trata o projeto que está sendo votado neste momento. Não há regulamentação. Há um estímulo e um grande impacto, inclusive ambiental. E, agora, querem reduzir a zero os tributos para a construção e implementação desse maquinário, dessas ferramentas computacionais. Pois bem, o PSOL propõe que essa emenda seja novamente retirada, assim como havia sido sinalizado pelo Relator. Por algum motivo — o qual não conseguimos compreender, porque não houve nenhuma justificativa para isso —, o Relator retornou o artigo ao texto. Pedimos o apoiamento dos nossos colegas. Além de ser uma prática bastante questionável a redução a zero de uma série de tributos para a implementação das máquinas, acho que não é algo compatível com o que se propõe."
Sâmia Bomfim,PSOL,SP,160.2022,ORDEM DO DIA,29/11/2022,20h04,DCD30/11/2022 PAG. 139,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709351&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A04&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A04,"Orientação da bancada na votação do requerimento de destaque para manutenção do art. 13 do Substitutivo do Senado Federal apresentado ao Projeto de Lei nº 4.401, de 2021, sobre a inclusão de prestadoras de serviços de ativos virtuais no rol de instituições sujeitas às suas disposições.","A SRA. SÂMIA BOMFIM (PSOL - SP. Pela ordem. Sem revisão da oradora.) - Presidente, o PSOL vota ""sim"", porque essa emenda visa proteger o cliente de criptomoedas a partir da segregação dos riscos que podem ocorrer para quem está investindo em um mercado que é absolutamente inseguro. Então, nós acompanhamos o destaque."
Glauber Braga,PSOL,RJ,160.2022,ORDEM DO DIA,29/11/2022,19h32,DCD30/11/2022 PAG. 127,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709232&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A32&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A32,Solicitação à Presidência de resposta às indagações sobre o caráter oficial da viagem do Deputado Eduardo Bolsonaro ao Catar.,"O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, enquanto estamos aguardando, eu queria pedir a V.Exa. uma informação simples: a resposta já chegou? Eu queria só saber se está havendo uma missão oficial, e o Deputado Eduardo Bolsonaro está em missão oficial. O cara está passeando, está se divertindo, fingindo que está entregando pen drive . Quer dizer que agora ele tem que fazer o golpismo festivo presencial, porque eles não ficaram satisfeitos em botar alguns dos seus aliados nas portas dos quartéis? Precisamos dessa resposta, porque o mínimo que a Câmara tem que fazer, se estiver bancando essa viagem, é se pronunciar publicamente, dizer que não paga, que ele tem que custear, e cortar o ponto dele nesta sessão, porque ele está se divertindo à custa do povo brasileiro. Nós só queremos uma resposta. O SR. PRESIDENTE (Lincoln Portela. PL - MG) - Deputado Glauber, já conversamos com a Mesa, e a Mesa está buscando informações, para que possamos trazer a resposta a esse questionamento seu e informar todo o Plenário e todo o Brasil. (Pausa.) Deputado Glauber Braga, chegou a resposta: a viagem do Deputado Eduardo Bolsonaro foi feita sem nenhum ônus para esta Casa. O SR. GLAUBER BRAGA (PSOL - RJ) - Mas é uma missão oficial? Trata-se de uma missão oficial, Sr. Presidente? O SR. PRESIDENTE (Lincoln Portela. PL - MG) - Eu procurei saber sobre a questão do ônus. Agora vou procurar saber se é uma missão oficial, por causa da falta. Ônus, nenhum. Então, a Câmara... O SR. GLAUBER BRAGA (PSOL - RJ) - Sr. Presidente, ele disse estar numa missão oficial, para entrega desses pen drives , ou seja, ele está lá curtindo, fazendo golpismo oficial, como se fosse um mequetrefe, porque ninguém o leva em conta, mas tem que cancelar imediatamente, se ele está de fato em missão oficial."
Glauber Braga,PSOL,RJ,160.2022,ORDEM DO DIA,29/11/2022,19h28,DCD30/11/2022 PAG. 126,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709222&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A28&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A28,Indagação à Presidência sobre o financiamento da viagem do Deputado Eduardo Bolsonaro ao Catar.,"O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, tenho uma pergunta a fazer a V.Exa., na linha do que disse o Deputado Túlio Gadelha: essa viagem para o Catar está sendo paga pela Câmara? O SR. PRESIDENTE (Lincoln Portela. PL - MG) - Eu não tenho essa informação. A Mesa poderá trazê-la. Ao dizer ""não"" ou ao dizer ""sim"", eu corro algum risco nesse sentido. Buscaremos, por certo, a informação, para que seja trazida à Câmara. Se ela me chegar agora, tudo bem. O SR. GLAUBER BRAGA (PSOL - RJ) - Agradeço a V.Exa. Essa informação é importante porque, se ele diz que está com pen drives na mão para dialogar sobre a situação do Brasil, para apresentar para autoridades estrangeiras, e faz isso em nome da Câmara dos Deputados, numa eventual missão oficial — se é que ela existe —, nós que estamos aqui neste plenário precisamos conhecer a real situação. É um absurdo que um Deputado Federal esteja lá querendo ganhar apoio político, apoio internacional para o golpismo, o que não vai conseguir, e ainda seja bancado com dinheiro público, pela Câmara. Eu espero que não seja uma missão oficial bancada pela Câmara dos Deputados. Esperamos de V.Exa. essa resposta aqui no plenário. Obrigado."
Sâmia Bomfim,PSOL,SP,160.2022,ORDEM DO DIA,29/11/2022,19h00,DCD30/11/2022 PAG. 116,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709153&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A00&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A00,"Orientação de bancada na votação da Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Trabalho, de Administração e Serviço Público ao Projeto de Lei nº 1.202, de 2007, sobre o disciplinamento da atividade de lobby e da atuação dos grupos de pressão ou de interesse e assemelhados no âmbito dos órgãos e entidades da Administração Pública Federal, ressalvados os destaques.","A SRA. SÂMIA BOMFIM (PSOL - SP. Pela ordem. Sem revisão da oradora.) - O PSOL orienta ""não"" a esta matéria. Reconhecemos os esforços de se tentar extrair o melhor texto possível e também reconhecemos que é importante haver algum tipo de previsibilidade, de regulamentação e, portanto, de sanção para aqueles agentes públicos e privados que passarem dos limites estabelecidos nesse processo de lobby . E identificamos que existe um interesse muito grande por parte do setor privado em regulamentar e garantir a sua atuação legal sobre a política e há pouca possibilidade de se avançar para métodos transparentes e de real participação popular, de movimentos sociais, de ativistas e de entidades. E a relação política sempre acaba sendo privilegiada por parte desses setores privados. Cito alguns elementos do projeto, como, por exemplo: não contemplar a transparência de todas as interações entre os agentes públicos e os agentes privados; não haver a disponibilização de todas as informações em formato de dados abertos; trazer a figura da hospitalidade, o que nos preocupa bastante e significa que um Parlamentar pode visitar um empreendimento, um negócio e ainda ter todos os custos pagos por esse agente privado, diretamente interessado em que a sua política siga adiante aqui no Congresso Nacional. Por todos esses elementos, o PSOL se coloca contrário a esta proposta. Obrigada."
Vivi Reis,PSOL,PA,160.2022,ORDEM DO DIA,29/11/2022,18h28,DCD30/11/2022 PAG. 105,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709083&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A28&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=Vivi+Reis&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A28,"Discussão do Projeto de Lei nº 781, de 2020, sobre a criação de Delegacias Especializadas de Atendimento à Mulher e de Patrulhas Maria da Penha e sobre a simplificação do procedimento para rompimento da situação de violência doméstica e familiar contra a mulher; sobre alteração da Lei Maria da Penha e do Estatuto da Pessoa Idosa.","A SRA. VIVI REIS (PSOL - PA. Sem revisão da oradora.) - Sr. Presidente, primeiro, eu quero parabenizar a Deputada Paula Belmonte pelo seu substitutivo e parabenizar as iniciativas da bancada feminina. Eu quero dizer da importância desse momento que nós vivendo aqui, os 21 dias de ativismo pela vida das mulheres. Desde a semana passada, nós estamos construindo diversas agendas, programações e debates importantíssimos, convidando mulheres de vários cantos do nosso País para debater sobre emprego e renda, combate à violência doméstica, combate ao feminicídio, lutas que nós mulheres enfrentamos diariamente, inclusive o combate à violência política, que é muito comum para nós mulheres que estamos aqui, que somos ousadas em ocupar este espaço da política. Nesses 21 dias, é muito simbólico aprovar este projeto, que inclusive tem apensado um projeto de minha autoria, o Projeto de Lei nº 2.348, de 2021. É um projeto que nós pensamos a partir de uma demanda urgente, qual seja a necessidade de que tenhamos delegacia da mulher na maioria dos nossos Municípios. Em muitos Municípios do Pará, eu estive dialogando com os movimentos de mulheres, conversando com as mulheres que estão no Município e que sentem na pele a violência doméstica, a violência sexual e todos os tipos de violência que atingem os corpos das mulheres, que me trouxeram essa questão da necessidade de haver uma delegacia no seu Município. Então, é urgente. E nós não queremos apenas a delegacia da mulher como um espaço físico. Nós queremos uma política efetiva, uma política que garanta um atendimento de qualidade, que funcione 24 horas por dia. A maior parte dos casos de violência contra a mulher acontece, sim, no final de semana ou no horário da noite. E nós precisamos de uma equipe qualificada para isso, uma equipe preferencialmente composta de mulheres, mas que seja formada para fazer essa abordagem diferenciada. Então, o nosso projeto, que trata sobre a implementação de delegacias nos Municípios com mais de 60 mil habitantes, é muito importante no intuito de ampliar a criação e implementação das delegacias das mulheres, porque, com certeza, é a delegacia da mulher que vai dar maior segurança para as mulheres brasileiras e vai fazer com que as mulheres brasileiras possam combater a violência doméstica e, principalmente, não deixar chegar ao último estágio, que é o feminicídio. Nós estamos aqui debatendo este projeto, lutando pela aprovação deste projeto em defesa da vida das mulheres. Então, pela vida das mulheres, em defesa das nossas lutas e dos nossos direitos, vamos aprovar este projeto por unanimidade, eu espero. Muito obrigada."
Glauber Braga,PSOL,RJ,160.2022,ORDEM DO DIA,29/11/2022,18h00,DCD30/11/2022 PAG. 98,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2709056&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A00&sgFaseSessao=OD&Data=29%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A00,"Orientação de bancada na votação das Emendas do Senado Federal apresentadas ao Projeto de Lei nº 5.991-A, de 2019, sobre a instituição da Política Nacional de Desfazimento e Recondicionamento de Equipamentos Eletroeletrônicos e sobre o Programa Computadores para Inclusão. Empenho da bancada do PSOL, junto à Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, para revisão do bloqueio pelo Governo Federal de recursos do Ministério da Educação, especialmente relativos às universidades e institutos federais de educação, ciência e tecnologia.","O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - Sras. e Srs. Deputados, o PSOL vai orientar ""sim"" a essa matéria. Eu quero, nesta oportunidade, de forma bem objetiva, falar de outro assunto e pedir o auxílio do conjunto dos Parlamentares. O Governo Federal acabou de fazer um corte de 1,68 bilhão de reais no orçamento do Ministério da Educação. Desse montante, 220 milhões de reais são valores que iriam para as universidades públicas e os institutos federais. Esse corte não permite o pagamento de conta de água e conta de luz dessas instituições até a finalização deste ano. Isso não tem o menor cabimento. Nós temos que reverter esse quadro. A Deputada Fernanda Melchionna, representando a bancada do PSOL na Comissão de Orçamento, está fazendo esforços para que esse corte venha a ser revisto, e eu faço um apelo ao conjunto dos Deputados para que pressionem o Governo Federal e o Ministério da Educação, a fim de que esse corte seja revisto. Obrigado."
