parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Luiz Lima,PL,RJ,147.2022,ENCERRAMENTO,08/11/2022,13h55,DCD09/11/2022 PAG. 200,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=147.2022&nuQuarto=2682268&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=08%2F11%2F2022&txApelido=Luiz+Lima&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,Balanço da atuação do orador em defesa do esporte nacional. Indicações orçamentárias do Parlament ao Instituto Leo Moura Sports e ao Instituto Casa do Pai.,"DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO LUIZ LIMA. Sr. Presidente, Sras. e Srs. Deputados , hoje quero destacar minha atuação nesta legislatura como em defesa do esporte nacional. Eu vejo o esporte como um pilar da educação, instrumento de transformação social e promoção da saúde e da cidadania . Tenho como uma das minhas principais “bandeiras” como político levar o esporte e a atividade física para todos os brasileiros. Assim, fui um dos Deputados mais atuante sno âmbito da Comissão do Esporte , autor de diversas proposições e Relator de diversos projetos de lei. Acho que sou uma referência na atual legislatura quando se fala em esporte. Participei dos projetos mais importantes aprovados pela Câmara na atual legislatura , os quais passo a citar. Lei de Incentivo ao Esporte : fui Relator em plenário do projeto que modifica a Lei de Incentivo ao Esporte. Foram mudanças que beneficiaram o setor sem prejudicar as contas do Governo . A proposta altera percentuais para investimentos de pessoas físicas e jurídicas, além de estender o prazo de vigência dos incentivos até 2027. Plano Nacional do Desporto : fui autor do requerimento de urgência para análise do projeto no Plenário da Câmara dos Deputados e participei muito dessa discussão. O plano foi aprovado em 28 de junho de 2022. Lei Geral do Esporte : em 6 de julho de 2022 , lutei pela aprovação da Lei Geral do Esporte, que substituiu a Lei Pelé e passou a considerar profissionais todos os esportes , e não apenas o futebol. O texto também implementa o Fundo Nacional do Esporte, com regras específicas para o financiamento do setor. Mais que isso, fui autor da emenda que destinou percentual das loterias para o esporte master . No âmbito da Comissão do Esporte, fui o Parlamentar que mais relatou pareceres e com presença mais assídua , além de maior autor e coordenador de audiências públicas para discussão de temas esportivos, como a situação das confederações esportivas , Bolsa Atleta , Lei de Incentivo ao Esporte, esporte militar, esporte master, financiamento do esporte etc. Representei e fiz a interlocução de diversas entidades públicas e privadas, inclusive Prefeituras , com a Secretaria Especial do Esporte. Na qualidade de professor de educação física, fui um dos principais interlocutores do CONFEF em assuntos de interesse do conselho no Congresso Nacional. A nossa legislação prevê a possibilidade de entidades privadas complementarem a atuação estatal em áreas específicas, como saúde, educação, a ssistência social e esporte. E xiste, de fato, incentivo para que a atuação estatal em determinadas áreas seja complementada pela sociedade organizada. Nesse contexto, a transferência orçamentária apresenta -se como uma das formas de financiamento público dessas atividades. É uma situação em que o Estado executa parcela de suas atividades por meio de entidades privadas, que passam a receber recursos orçamentários para financiar a atuação delas . A emenda parlamentar é o instrumento que o Congresso Nacional possui para participar da elaboração do orçamento anual. Por meio das emendas, os Parlamentares procuram aperfeiçoar a proposta de orçamento encaminhada pelo Poder Executivo, visando à melhor alocação dos recursos públicos. Assim, como Deputado Federal , fiz indicações orçamentárias — emendas impositivas — para duas entidades privadas que têm como objetivo implantar núcleos esportivos e de atividade física em diversos Municípios do Estado do Rio de Janeiro. São elas: (a) Instituto Leo Moura Sports e (b) Instituto Casa do Pai. Para o Instituto Leo Moura Sports, fiz uma indicação orçamentária para a implementação de dezenas de núcleos de esp orte educacional, visando ao desenvolvimento psicofísico-social de crianças e adolescentes no Estado do Rio de Janeiro. Cada núcleo atende até 300 crianças de ambos os sexos. É o projeto Passaporte para Vitória , que busca, através do futebol, a inclusão social e a melhor i a do rendimento escolar, da saúde e da forma física de crianças e adolescentes entre 5 e 15 anos em vulnerabilidade social . Para o Instituto Casa do Pai, fiz uma indicação orçamentária para a implementação de núcleos de atividade física em nove Municípios do Estado do Rio de Janei ro. O projeto desenvolvido pela entidade e apoiado por minha emenda é chamado de Vida em Movimento e oferece aulas de ginástica, dança, treinamento funcional e alguns passeios externos durante o ano. O público-alvo compreende jovens, adultos e idosos entre 15 e 80 anos, de ambos os sexos, em vulnerabilidade social. Cada núcleo atende até 180 pessoas, divididas em 6 turmas com 30 pessoas cada. Enfim, fui o Parlamentar que mais destinou recursos de emendas parlamentares para o esporte. Sinto-me honrado por ter ajudado o esporte nesses 4 anos. Espero fazer ainda mais nos próximos 4 anos. Forte abraço a todos!"
Jefferson Campos,PL,SP,147.2022,ENCERRAMENTO,08/11/2022,13h55,DCD09/11/2022 PAG. 204,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=147.2022&nuQuarto=2682271&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=08%2F11%2F2022&txApelido=Jefferson+Campos&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Transcurso do 60º aniversário do 15º Grupamento do Corpo de Bombeiros do Município de Sorocaba, Estado de São Paulo.","DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO JEFFERSON CAMPOS. Sr. Presidente, Sras. e Srs. Deputados, no próximo dia 12 de novembro, o Corpo de Bombeiros comemora 60 anos de serviços prestados à população da região de Sorocaba . Oficialmente inaugurado em 12 de novembro de 1962, foi diante da grande expansão urbana , do aumento da população e da instalação de indústrias e empreendimentos que o Comando do Corpo de Bombeiros à época, ao reconhecer o potencial da cidade, destacou bombeiros para iniciar a prestação de serviços à população sorocabana. Naquela época, os bombeiros de Sorocaba eram diretamente subordinados ao Grup a mento de Bombeiros de Campinas. Foi por meio do Decreto Estadual nº 29.911, de 1989, que se constituiu o 15º Grupamento de Bombeiros de Sorocaba . Hoje, o 15º Grupamento do Corpo de Bombeiros de Sorocaba atua em 78 Municípios , em uma área de 39,7 mil quilômetros quadrados e possu i sedes operacionais nos Municípios de Sorocaba, Itu, Itapeva, Itapetininga e Botucatu, contando ainda com 26 Estações de Bombeiros, estrategicamente distribuídas. Quero homenagear, Sr . Presidente, es ses profissionais que nos socorrem e nos ajudam nas horas mais difíceis. A sua atuação não se limita ao combate ao fogo, é extensa e a barca quase todos os tipos de salvamento e resgates. Nossos bombeiros são preparados para salvar vidas e proteger o patrimônio público e privado. Incêndios, afogamentos, traumas em acidentes, desaparecimento em florestas e matas, tentativas de suicídio, partos extemporâneos, asfixia, resgate, socorro aos animais , nas tantas situações nas quais a vida se encontra em risco com eles contamos. A homenagem que hoje fazemos ao 15º Grupamento do Corpo de Bombeiros de Sorocaba é importante porque é sobretudo um agradecimento da população de Sorocaba a es ses nossos heróis do dia a dia. Agradecemos e homenageamos hoje e ss es nossos guardiões , prontos e posicionados 24 horas por dia, 7 dias por semana e 12 meses por ano. Aos homens e mulheres do 15º Grupamento de Bombeiros, que encarnam o compromisso de proteger a vida com ações de prevenção e resposta às emergências, mesmo que tal ação redunde no sacrifício da própria vida , agradecemos . Solicito, Sr. Presidente, que meu pronunciamento seja divulgado nos meios de comunicação da Casa , em especial no programa A Voz do Brasil. Muito obrigado."
General Girão,PL,RN,145.2022,ORDEM DO DIA,07/11/2022,20h32,DCD08/11/2022 PAG. 82,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677609&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A32&sgFaseSessao=OD&Data=07%2F11%2F2022&txApelido=General+Gir%C3%A3o&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A32,"Desconhecimento, por Parlamentares, do real valor da liberdade e da democracia. Impunidade dos responsáveis por atentado praticado contra o gabinete parlamentar do orador em Natal, Estado do Rio Grande do Norte. Censura imposta pelo Supremo Tribunal Federal a participantes em manifestações democráticas.","O SR. GENERAL GIRÃO (PL - RN. Pela ordem. Sem revisão do orador.) - Sr. Presidente, caros colegas, estamos hoje felizes por um lado, mas tristes por outro lado. Lamentamos, às vezes, o uso das palavras liberdade e democracia da boca para fora. Isso é uma coisa muito preocupante. Nós temos que realmente lutar pela nossa liberdade. E só sabe o valor da liberdade quem já a perdeu. Acredito que o ex-Presidente e ex-presidiário que foi eleito Presidente do Brasil sabe muito bem o valor da liberdade. Parece que é isso o que está acontecendo em nosso País. Eu queria fazer uso da palavra hoje, Sr. Presidente — e peço que a nossa fala ecoe no programa A Voz do Brasil —, para dizer para os colegas Deputados que estão aqui presentes e para aqueles que nos assistem que há 8 meses o meu gabinete sofreu um atentado. Eu chamo de atentado político porque foi um atentado contra a fala e contra a postura de um Deputado Federal eleito, e agora reeleito, com as graças de Deus e com a vontade dos eleitores do Rio Grande do Norte. Esse atentado aconteceu no nosso local de trabalho no Rio Grande do Norte. Sujaram toda a entrada e tentaram forçar a porta para entrar e sujar lá dentro também. Então, eu digo que esse atentado foi um ato terrorista contra nós e contra o setor agropecuário. É engraçado que falam mal do setor agropecuário brasileiro, que foi a redenção do Brasil durante a pandemia. Hoje, decorridos 8 meses desse atentado, ninguém ainda foi responsabilizado por esse ato. Isso não pode ser aceito de maneira nenhuma.  Então, estou deixando claro meu posicionamento. Amanhã, vou me reportar ao Presidente Arthur Lira e ao Procurador-Geral, vou pedir à Câmara dos Deputados que defenda, sim, o Deputado que teve sua liberdade de trabalhar atacada. Na verdade, atacou-se a liberdade dos seus eleitores, a representatividade que temos. Podemos ter diferenças na ideologia político-partidária, nas bandeiras político-partidárias, mas temos que defender uma coisa, a democracia. Sem liberdade, não há democracia. Sr. Presidente, como sempre digo aqui, eu não consigo me expressar sem lembrar o Supremo Tribunal Federal. Por quê? Porque o Supremo Tribunal Federal conseguiu mais uma vez — não sei se a palavra está certa — relativizar a Constituição brasileira. A nossa Constituição diz claramente que a censura é proibida, mas estamos vivendo um período de censura, inclusive de censura prévia no País. Eu pergunto aos colegas da Esquerda: vão defender isso? Vão aceitar que a censura seja implantada? Vão aceitar que a censura continue existindo no País? Convivemos com algumas expressões como ""comprovação científica"". Muita gente morreu durante a pandemia porque não havia comprovação científica de que um medicamento poderia salvar vidas. Agora, estamos morrendo, perdendo a liberdade democrática porque simplesmente estão dizendo que é fake news . Que imoralidade é essa? Existem realidades no Brasil, e essas realidades precisam ser observadas. O direito de manifestação é livre, isso é da democracia. As pessoas não podem ser impedidas de se manifestar por meio da força. Cabe ao poder público organizar as manifestações, para que elas aconteçam de forma livre, democrática, com respeito ao direito de ir e vir e com respeito à segurança das pessoas. Muito obrigado, Sr. Presidente."
Luiz Philippe de Orleans e Bragança,PL,SP,145.2022,ORDEM DO DIA,07/11/2022,19h44,DCD08/11/2022 PAG. 66,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677560&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A44&sgFaseSessao=OD&Data=07%2F11%2F2022&txApelido=Luiz+Philippe+de+Orleans+e+Bragan%C3%A7a&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A44,"Desnecessidade da apresentação do Projeto de Lei nº 4.168, de 2021, sobre o reconhecimento do cristianismo como manifestação cultural. Congratulações ao relator e ao autor da proposição.","O SR. LUIZ PHILIPPE DE ORLEANS E BRAGANÇA (PL - SP. Pela ordem. Sem revisão do orador.) - Obrigado, Presidente. Eu gostaria de parabenizar o Relator e o Autor deste projeto muito importante. Ao mesmo tempo, quero dizer que é uma grande infelicidade termos que registrar isso em lei. Temos uma fé que foi fundadora da nossa Nação. Isso não precisava ser colocado na Constituição ou num conjunto de leis, mas, pelo triste momento que passamos no Brasil, temos que registrar aquilo que também é positivo. Temos que registrar aquilo que é positivo, porque isso está em risco. Então, fica aqui o meu agradecimento mais uma vez ao Relator e ao Autor. Muito obrigado, Presidente. Que Deus nos abençoe!"
Joaquim Passarinho,PL,PA,145.2022,ORDEM DO DIA,07/11/2022,19h40,DCD08/11/2022 PAG. 65,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677554&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A40&sgFaseSessao=OD&Data=07%2F11%2F2022&txApelido=Joaquim+Passarinho&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A40,"Orientação de bancada na votação do substitutivo oferecido pelo Relator da Comissão de Cultura ao Projeto de Lei nº 4.168, de 2021, sobre o reconhecimento do cristianismo como manifestação cultural.","O SR. JOAQUIM PASSARINHO (PL - PA. Pela ordem. Sem revisão do orador.) - Obrigado, Presidente. Vou votar favoravelmente ao projeto, logicamente — não poderia ser diferente —, mas não deixaria passar em branco esta oportunidade. Falar de cristianismo é falar de uma experiência de vida. O cristianismo representa caridade, humanidade, fraternidade. Talvez seja disso que o mundo inteiro precise — não só o Brasil. Se estivéssemos realmente encarnados nesse propósito de viver o cristianismo, com certeza, não teríamos guerra no mundo, não teríamos confrontos. A falta de Deus, a falta de Jesus Cristo nas nossas vidas talvez seja o que tem causado todos esses problemas no mundo, um mundo muito materialista e pouco espiritualista. Então, fazer uma homenagem como essa, transformando em uma matéria cultural brasileira o cristianismo, para mim, é muito bom. Estou muito feliz por estar presente nesta sessão e dizer que o cristianismo é o que nós devemos seguir, é o mais importante no mundo para seguirmos com paz, fraternidade e amor. Obrigado, Presidente."
Bia Kicis,PL,DF,145.2022,ORDEM DO DIA,07/11/2022,19h36,DCD08/11/2022 PAG. 64,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677551&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A36&sgFaseSessao=OD&Data=07%2F11%2F2022&txApelido=Bia+Kicis&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A36,"Discussão do Projeto de Lei nº 4.168, de 2021, sobre o reconhecimento do cristianismo como manifestação cultural.","A SRA. BIA KICIS (PL - DF. Sem revisão da oradora.) - Sr. Presidente, este projeto é muito importante, especialmente neste momento. Em algumas ditaduras socialistas, nós estamos assistindo a perseguições aos cristãos. Padres e pastores estão sendo perseguidos, expulsos, presos. Nós cristãos realmente tememos pelo futuro do cristianismo quando vemos os avanços de pessoas totalitárias. Elas têm até um discurso como se fossem proteger a Igreja. Acabo de ver um pronunciamento do José Genoino dizendo que tem que combater o trio: terço, capitalismo e armas. Combater o terço? Então, nós sabemos que o cristianismo realmente precisa ser protegido. Este projeto reafirma o cristianismo como movimento cultural, porque o povo brasileiro é um povo majoritariamente cristão. Sr. Presidente, eu gostaria de fazer um encaminhamento favorável a este projeto. Quero cumprimentar o Deputado Julio Cesar Ribeiro, que é o Relator. Esperamos que os cristãos sejam respeitados, assim como todas as religiões são respeitadas. A nossa Constituição garante a liberdade religiosa, mas não é a isso que temos assistido. Igrejas estão sendo atacadas, cristãos, padres, pastores. Então, Deputado Julio, parabéns pela relatoria deste projeto! Parabéns ao autor! Deixo aqui esse encaminhamento favorável. Muito obrigada."
Joaquim Passarinho,PL,PA,145.2022,BREVES COMUNICAÇÕES,07/11/2022,19h04,DCD08/11/2022 PAG. 49,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677511&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A04&sgFaseSessao=BC&Data=07%2F11%2F2022&txApelido=Joaquim+Passarinho&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A04,"Agradecimento aos eleitores paraenses pela reeleição do orador. Protesto contra censura imposta a Parlamentares da Casa nas redes sociais. Defesa dos protestos ordeiros realizados na BR-163, na altura do Município de Novo Progresso, Estado do Pará, contra a eleição de Luiz Inácio Lula da Silva à Presidência da República.","O SR. JOAQUIM PASSARINHO (PL - PA. Sem revisão do orador.) - Presidente Gilberto Nascimento, Sras. e Srs. Deputados presentes hoje na Casa, como primeiras palavras após a eleição, na primeira sessão da qual participamos presencialmente, quero agradecer ao povo do meu Estado, o Pará, a recondução a esta Casa em mais uma eleição. Com aproximadamente 30% a mais de votos — 122.500 votos —, consigo voltar a esta Casa após uma eleição difícil, em um Estado difícil de trabalhar, um Estado de tamanho monstruoso como é o Pará. O Estado é quase um continente. Há dificuldade de locomoção, dificuldade de comunicação, dificuldade com Internet. Passamos todo tipo de dificuldade durante a eleição. Graças a Deus, com trabalho e determinação, com parceria e amizade, conseguimos retornar a esta Casa para um terceiro mandato e nono mandato consecutivo como Parlamentar — desde Vereador, na cidade de Belém, nossa Capital, Deputado Estadual e, agora, Deputado Federal. É um prazer. Quero agradecer a todos aqueles que confiaram em nosso mandato. Quero agradecer à Nossa Senhora de Nazaré pelas bênçãos e proteção que me deu nessa caminhada, durante as viagens de carro, de barco, de avião, de navio, e por tudo o que não podemos falar. Só mesmo Deus pode cuidar e guiar nossa vida. Por isso, agradeço a Deus por tudo o que me deu até hoje. Agradeço novamente ao povo do meu Estado, o Pará. Estarei aqui para bem representá-lo, se Deus quiser, durante 4 anos. Não poderia deixar de falar também sobre o que temos encontrado esses dias, principalmente durante a eleição e agora, depois da eleição, sobre algum tipo de censura, principalmente a Parlamentares. Temos visto eles serem excluídos de redes sociais. Redes sociais foram derrubadas e canceladas por decisão monocrática de um Ministro do Supremo durante a eleição pela brevidade do resultado. Mas pós-eleição, não. No pós-eleição nós não precisamos desse tipo de instrumento de força em mão de uma pessoa só, que pode definir a vida de várias pessoas, principalmente de Parlamentares desta Casa. Goste ou não, concorde ou não com o que está sendo publicado nas redes sociais, sei que o Parlamentar tem o direito e o dever de se expressar nas suas redes sociais para que sua comunidade e o seu eleitor saibam o que ele pensa, o que está fazendo e de que forma age no Congresso Nacional em defesa daqueles que o elegeram. Por isso, volto a falar que sou contra esse tipo de posicionamento. A Casa tem que se posicionar contra essa derrubada de perfis nas redes sociais de cidadãos comuns, e ainda mais de Parlamentares. Independentemente do que o Parlamentar esteja dizendo ali, quer gostemos ou não, quer concordemos ou não, nós não podemos aceitar que, através de uma caneta, uma única pessoa derrube perfis e atrapalhe a vida dessas pessoas, fazendo com que tudo o que foi construído durante anos de trabalho seja jogado no lixo por uma decisão monocrática. Independentemente dos lados, independentemente das posições, nós defendemos a liberdade de expressão de todo o povo brasileiro, para que os Parlamentares e a representação tenham voz. Terminando, Sr. Presidente, com sua aquiescência, ainda há pouco foi noticiado que houve um conflito muito grande hoje entre a PRF e pessoas que estavam na BR-163, no meu Pará. Foi dito que havia vagabundos na beira da estrada. Eu refuto essa posição. Em Novo Progresso não existe vagabundo. Algumas pessoas estão tentando, da sua maneira, fazer algum protesto e, que eu saiba, os protestos são ordeiros. Portanto, eles não podem ser chamados de vagabundos. Vagabundos são aqueles que não fazem nada pelo seu povo."
Capitão Alberto Neto,PL,AM,145.2022,BREVES COMUNICAÇÕES,07/11/2022,18h36,DCD08/11/2022 PAG. 42,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677485&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A36&sgFaseSessao=BC&Data=07%2F11%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A36,Agradecimentos ao Deputado Jones Moura pela atuação em defesa da Guarda Municipal.,"O SR. CAPITÃO ALBERTO NETO (PL - AM. Pela ordem. Sem revisão do orador.) - Sr. Presidente, V.Exa. me concede 1 minuto enquanto o Deputado se dirige à tribuna? Quero agradecer ao Deputado Jones Moura pelo excelente trabalho realizado em defesa da Guarda Municipal. Quero que V.Exa. conte sempre com meu mandato. Sei da importância da Guarda Municipal na segurança pública do nosso País. Então, parabéns! A Guarda Municipal está bem representada aqui na Câmara dos Deputados."
Capitão Alberto Neto,PL,AM,145.2022,BREVES COMUNICAÇÕES,07/11/2022,18h16,DCD08/11/2022 PAG. 38,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677470&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A16&sgFaseSessao=BC&Data=07%2F11%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A16,"Descumprimento da Constituição Federal pelo Poder Judiciário nas eleições presidenciais de 2022. Parcialidade do Presidente do Tribunal Superior Eleitoral, Ministro Alexandre de Moraes, na condução do pleito, especialmente em prejuízo à campanha do Presidente Jair Bolsonaro. Realização de manifestações no País em protesto contra medidas inconstitucionais adotadas no processo eleitoral. Necessidade de posicionamento do Congresso Nacional em defesa da democracia e da harmonia entre os Poderes republicanos.","O SR. CAPITÃO ALBERTO NETO (PL - AM. Sem revisão do orador.) - Obrigado, Presidente. Gostaria de começar este discurso falando sobre a nossa Constituição. A nossa Constituição precisa ser respeitada. Apesar de o PT não ter assinado a Constituição, ele é obrigado a respeitá-la. Infelizmente a nossa Constituição tem sido ultrajada nesses tempos obscuros de uma campanha não muito justa. Essa campanha eleitoral mostrou que o Judiciário brasileiro tinha um lado, e estava implacável até derrotar o seu opositor. Isso ficou muito claro. O Ministro Alexandre de Moraes, na verdade, foi o grande vencedor dessa eleição. O Tribunal Superior Eleitoral tomou medidas, uma atrás da outra, contra o Presidente da República, impedindo a Michelle Bolsonaro de participar do programa eleitoral, de utilizar o seu discurso na ONU, de utilizar as imagens do Sete de Setembro, movimentação espontânea brasileira. Isso tudo causa revolta. Veículos de comunicação foram calados em pleno século XXI, ultrajando a Constituição brasileira, que permite o livre pensamento sem censura prévia. Ministro Alexandre de Moraes, respeite o processo legal! Não existe xerife, não existe ditador no Brasil, existe uma democracia, e essa democracia precisa ser respeitada. Essa revolta que está nas ruas ou esse grito que está na garganta do povo brasileiro é por causa dessa revolta. Eu comparo muito essa eleição — estamos em época de Copa do Mundo — com o que aconteceu na máfia do apito no Campeonato Brasileiro em 2005. O campeonato existiu; mas o juiz apitava falta que não devia, apitava pênalti que não devia e beneficiou certo time. E foi o que aconteceu, a eleição aconteceu. O candidato opositor foi eleito; mas o juiz interferiu no processo, ferindo a democracia brasileira, ultrajando a nossa Constituição. Estamos aqui para dizer que nossa voz não vai ser calada, que o Congresso vai ter que se levantar e dizer que não existe ditadura neste Brasil, que lutamos com muito sangue, suor e lágrimas para construir essa Constituição. Foi com muito sangue, suor e lágrima que essa Constituição foi escrita, e não vai ser por interesses obscuros, não vai ser um xerife, não vai ser um Ministro que vai ultrajá-la, que vai rasgá-la. Por isso concito a Câmara dos Deputados e o Senado Federal para fazerem o seu papel de contrapeso e defenderem a democracia e a harmonia entre os Poderes, para que nunca mais neste País haja uma eleição parcial."
Carlos Jordy,PL,RJ,145.2022,BREVES COMUNICAÇÕES,07/11/2022,18h04,DCD08/11/2022 PAG. 34,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677459&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A04&sgFaseSessao=BC&Data=07%2F11%2F2022&txApelido=Carlos+Jordy&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A04,"Legitimidade de manifestações no País em protesto contra a parcialidade da condução das eleições presidenciais de 2022 pelo Tribunal Superior Eleitoral, especialmente em face de censuras impostas à campanha do Presidente Jair Bolsonaro e a questionamentos de cidadãos sobre a segurança das urnas eletrônicas. Necessidade de posicionamento da Presidente Arthur Lira e da Câmara dos Deputados sobre o bloqueio de redes sociais de Parlamentares bolsonaristas.","O SR. CARLOS JORDY (PL - RJ. Sem revisão do orador.) - Sr. Presidente, nas últimas semanas nós temos visto diversas manifestações pelo Brasil, milhões de pessoas manifestando-se de forma legítima, inclusive com a grande imprensa abafando, não querendo mostrar essas manifestações. Essas manifestações, ao contrário do que alguns pensam, não são somente por questionar o resultado das urnas. Ainda assim, seria legítimo esse fato de questionar o resultado das urnas. Mas estão saindo às ruas, indignadas com todo o processo eleitoral. Como foi desigual, como o TSE tratou de forma desigual, censurando veículos de imprensa, como a Jovem Pan , censurando a campanha do Presidente Bolsonaro, fazendo com que pessoas tivessem que falar mentiras! Inclusive eu tive que excluir um post em que eu dizia que o Lula não foi inocentado, porque, de fato, não foi. E é isso que faz com que as pessoas vão às ruas, sobretudo porque foi uma pessoa condenada e depois descondenada de forma fraudulenta, para concorrer a essas eleições. Aí nós vemos pessoas manifestando-se nas redes sociais recentemente, alguns até Deputados, manifestando-se acerca de questionamentos sobre a auditoria das urnas. Alguns dados saíram recentemente e há pessoas questionando-os, e não só Deputados. O economista Marcos Cintra, que, friso, não é aliado do Presidente Bolsonaro, apenas questionou aquele resultado de que havia algumas urnas em que não havia votos para o Presidente Bolsonaro. E manifestaram-se também dois Deputados eleitos, aliás, dois Deputados também em exercício, o Major Vitor Hugo e o Coronel Tadeu, que estavam falando a respeito desse fato. E o que aconteceu? O órgão que é responsável por isso, que deveria dar respostas sobre esse fato, simplesmente cala-se e cala. Eles não respondem e censuram aqueles que querem respostas sobre esses acontecimentos, que são anomalias e inconsistências que algumas pessoas questionam sobre as urnas. E é direito do cidadão fazer qualquer questionamento. E vejo a Câmara dos Deputados em silêncio. É necessário que o Presidente Arthur Lira e a Câmara dos Deputados tenham uma posição firme, porque redes sociais foram bloqueadas, redes sociais de Deputados, que acabam sendo a extensão do seu mandato. Um Deputado não é Deputado em exercício somente na Câmara dos Deputados.  A rede social é instrumento do seu trabalho para falar com a população e mostrar aquilo que acontece no Parlamento. Esses Deputados foram calados, suas redes foram banidas pelo TSE, por Alexandre de Moraes. Por isso, a Câmara dos Deputados tem que ter um posicionamento dessa maneira, neste momento. Mais do que isso, onde está o Senado Federal? Onde estão os Senadores, quando ocorre todo esse totalitarismo contra um Poder, que é o Congresso Nacional, o Parlamento? Onde está o Senado, neste momento? Calados! Eles podem fazer algo contra essa tirania que vem acontecendo. Eu espero que os novos Senadores tenham coragem de fazer algo contra esses abusos de poder que estão acontecendo por parte de um Ministro que não teve um voto sequer, Alexandre de Moraes. Pior do que uma ditadura é uma ditadura disfarçada de democracia! Obrigado."
