parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Otoni de Paula,MDB,RJ,170.2022,BREVES COMUNICAÇÕES,06/12/2022,16h56,DCD07/12/2022 PAG. 76,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=170.2022&nuQuarto=2722756&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A56&sgFaseSessao=BC&Data=06%2F12%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A56,"Denúncia de financiamento de obras públicas em Honduras pelo futuro Governo Luiz Inácio Lula da Silva. Pedido aos Parlamentares de subscrição da proposta de emenda à Constituição, a chamada PEC Anticalote, de autoria do Deputado Stefano Aguiar.","O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o Lula se esqueceu de combinar com a sua colega a Presidente de Honduras que iria liberar o dinheirinho que ela está precisando, dinheiro nosso, dinheiro do BNDES. Ele iria fazer isso quietinho, mas ela abriu a boca, para a tristeza do PT e do Lula e para a nossa felicidade. A Presidente de Honduras disse que virá ao Brasil na posse do seu amigo Lula no dia 1º, se ele tomar posse. Ela disse que, nesse mesmo dia, vai tratar sobre o financiamento, com dinheiro do Brasil, para obras em Honduras. Bem, quem pensou que Lula tinha mudado está vendo que não mudou nada. A farra com o dinheiro público, a distribuição do dinheirinho do povo brasileiro, do dinheiro tão sofrido do povo brasileiro, voltará, para a farra dos amigos de Lula ao redor do mundo. Mas nós não deixaremos isso acontecer! Eu subscrevi, com muita honra, a PEC Anticalote, do meu amigo e Deputado Stefano Aguiar, a quem parabenizo. Quero incentivar os Deputados de direita e conservadores que desejam o bem do Brasil a subscreverem essa PEC, que nada mais é do que submeter qualquer tentativa de financiamento com dinheiro público a outros países ao Congresso Nacional, ou seja, nós vamos controlar a farra com o dinheiro público. Com a PEC Anticalote, do Deputado Stefano Aguiar, não será permitido liberar o dinheiro do povo brasileiro a bel-prazer, sem passar pelo Congresso Nacional. Aliás, o Lula está mostrando cada vez mais que é o velho Lula de sempre, que quer atender aos seus amigos ditadores, aos seus amigos progressistas, aos seus amigos comunistas, tudo isso com dinheiro do povo brasileiro. Mas nós não vamos deixar. Oposição a Lula já!"
Otoni de Paula,MDB,RJ,170.2022,BREVES COMUNICAÇÕES,06/12/2022,16h36,DCD07/12/2022 PAG. 71,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=170.2022&nuQuarto=2722100&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A36&sgFaseSessao=BC&Data=06%2F12%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A36,"Contrariedade à aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023.","O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Por que foi instituído o teto de gastos no Brasil em 2017? Sua finalidade era promover o equilíbrio entre o que se gasta e o que se arrecada. Agora, com o advento do possível Governo de Lula e do PT, a primeira medida de irresponsabilidade desse governo é propor a PEC da gastança, a PEC do Lula, a PEC da farra com dinheiro público, com a capa, com a ideia, com a alegação de que vai socorrer os mais pobres, através dos 600 reais do Auxílio Brasil. Na verdade, ninguém é contra os 600 reais do Auxílio Brasil. Aliás, o Governo Bolsonaro já havia prometido que daria neste ano o benefício de 600 reais do Auxílio Brasil, mas não agindo de forma irresponsável, mais uma vez furando o teto de gastos, e sim cortando na própria carne, reequilibrando as contas do Governo, diminuindo os gastos públicos, tendo responsabilidade fiscal. Esta Casa não pode, de maneira nenhuma, permitir que a PEC do Lula seja a farra que eles querem fazer com dinheiro público. Aprovar aqui a PEC do Lula é dar um cheque em branco a essa turma, que já provou que não tem qualquer tipo de compromisso e de responsabilidade fiscal. Portanto, nós estamos de olho nos 308 Deputados e Deputadas que eles precisam para aprovar a PEC do Lula, a PEC da farra com dinheiro público, a PEC da gastança. Nós precisamos entender que o pano de fundo para socorrer os mais necessitados, para socorrer o povo brasileiro com o Auxílio Brasil é um pano de fundo mentiroso. Na verdade, o que eles querem é grana na mão para fazerem o que sempre fizeram e, outra coisa, para tentarem negociar emenda nesta Casa. Há Deputado que quer votar a PEC do Lula por conta de emendinha, para ter dinheiro, o que não vamos permitir, e vamos gritar desta tribuna. Espero que o povo brasileiro fique de olho naqueles que, em nome do interesse próprio, estão fazendo acordos para a PEC do Lula ser aprovada nesta Casa."
Otoni de Paula,MDB,RJ,170.2022,BREVES COMUNICAÇÕES,06/12/2022,16h08,DCD07/12/2022 PAG. 65,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=170.2022&nuQuarto=2722080&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A08&sgFaseSessao=BC&Data=06%2F12%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A08,"Descumprimento de promessa de campanha pelo Prefeito Eduardo Paes, do Município do Rio de Janeiro, Estado do Rio de Janeiro, em relação ao percentual de reajuste dos salários para os servidores públicos da municipalidade.","O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Eu quero me dirigir à população da cidade do Rio de Janeiro e, desta tribuna, quero me solidarizar com os bravos servidores da Prefeitura da cidade do Rio de Janeiro. Só para que o Brasil saiba, o nosso quadro de servidores da Prefeitura da cidade do Rio de Janeiro é um dos mais qualificados do serviço público brasileiro.  Embora componham esse quadro extremamente qualificado, os servidores públicos da cidade do Rio de Janeiro, infelizmente, desde 2019, sofrem com arrocho salarial, com falta de recomposição salarial, que, espantem-se, chega à ordem de 25%. Durante a campanha, o Prefeito Eduardo Paes prometeu reajustar o salário dos servidores, que, repito, está defasado em cerca de 25%. Agora, depois de muita pressão dos servidores públicos, Paes faz um aceno referente a reajuste que é uma vergonha, é um deboche aos servidores públicos municipais. Está acenando não com reajuste de 25%, conforme a promessa de campanha, e sim com reajuste de apenas 6%. Na verdade, Paes diz uma coisa na campanha, mas agora faz outra, o que é muito comum no caso de políticos como Paes, como Lula. Nós precisamos entender que aquilo que se promete numa campanha precisa ser cumprido, sim! Ninguém é palhaço, ninguém é bobo, muito menos os servidores municipais da cidade do Rio de Janeiro. É importante que o Prefeito Eduardo Paes compreenda que os servidores públicos não estão pedindo aumento salarial, estando pedindo, sim, justiça fiscal. Por isso, desta tribuna, presto a minha total solidariedade aos servidores públicos do Município do Rio de Janeiro. Estaremos ao lado deles nessa empreitada de justiça pela recomposição salarial. Justiça salarial! Justiça salarial! Justiça social aos bravos, honrados e qualificados servidores públicos da cidade do Rio de Janeiro! Prefeito Eduardo Paes, só queremos uma coisa: tenha palavra e cumpra a sua promessa de campanha."
Otoni de Paula,MDB,RJ,170.2022,BREVES COMUNICAÇÕES,06/12/2022,14h00,DCD07/12/2022 PAG. 31,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=170.2022&nuQuarto=2720959&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A00&sgFaseSessao=BC&Data=06%2F12%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A00,"Caráter racista, misógino e transfóbico de ministério anunciado pelo Presidente da República eleito, Luiz Inácio Lula da Silva. Incoerência entre o discurso do petista e a sua prática. Atuação do orador como oposição ao futuro Governo Luiz Inácio Lula da Silva.","O SR. OTONI DE PAULA (MDB - RJ. Sem revisão do orador.) - Sr. Presidente, a matéria do jornalista Lauro Jardim, de O Globo , me chamou atenção, quando ele diz que Maioria de ministérios para 'homens brancos' preocupa aliados de Lula . É impressionante a distância entre o que Lula diz e o que Lula faz; a distância entre o que Lula promete e o que Lula realmente entrega. É igual à história da picanha e da cervejinha: agora, já é uma carnezinha de soja, é um pastelzinho de caju; já sumiu o churrasquinho. Com Lula é assim. Lula e seus aliados gostam de fazer das minorias a sua plataforma política, dividindo o Brasil, como se nós fôssemos guetos de brasileiros — negros, LGBTs, mulheres, indígenas. Porém, depois, eles se revelam misóginos, se revelam racistas, se revelam transfóbicos. Lula está montando um tipo de governo — para o caso de assumir a Presidência — que sempre criticou, lacrando. Lula, você não tem um Ministro negro no governo que está montando! Lula, onde estão os pretos que você defende? Lula, por que você ainda não tem uma mulher em um Ministério estratégico daquele governo que você pretende ter? O Presidente Bolsonaro, o tal extremista de direita, tinha Tereza Cristina na Agricultura, tinha Damares, tinha Flávia Arruda, por exemplo. Lula, por que você não coloca um LGBT, uma mulher trans, um homem trans no Ministério da Cultura? Faça de um homem trans um ministro; faça de uma mulher trans uma ministra! Vamos revolucionar, Lula! Lula, Lula! Ah, PT! Vocês gostam tanto de lacrar! Vocês gostam de falar, mas, no Governo, vocês fazem completamente diferente. Mas a máscara vai caindo, e o povo brasileiro vai vendo que uma coisa é o que Lula diz e outra coisa é o que Lula faz. Uma coisa é o que o PT promete e outra coisa é o que o PT entrega. Eu luto pelo Brasil, luto por esta Pátria, que, infelizmente, permitiu, através de manobras do Supremo, que o maior bandido da história da República, o maior chefe de quadrilha do maior esquema de corrupção do mundo ascendesse novamente ao poder. Nós estaremos aqui, Deputado Luiz Lima, firmes e fortes na oposição ao ladrão."
Hildo Rocha,MDB,MA,163.2022,ORDEM DO DIA,01/12/2022,11h52,DCD02/12/2022 PAG. 80,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=163.2022&nuQuarto=2713290&nuOrador=1&nuInsercao=1&dtHorarioQuarto=11%3A52&sgFaseSessao=OD&Data=01%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=11%3A52,"Orientação de bancada na votação do Projeto de Lei nº 5.307, 2020, sobre alteração da Lei nº 12.715, de 2012, para prorrogação da faculdade de dedução do Imposto de Renda dos valores correspondentes a doações e patrocínios em prol de ações e serviços do Programa Nacional de Apoio à Atenção Oncológica - PRONON e do Programa Nacional de Apoio à Atenção da Saúde da Pessoa com Deficiência - PRONAS/PCD.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Presidente, Deputado Dr. Zacharias Calil, essa proposta veio do Senado. É uma proposta meritória, que certamente terá apoio de todos os partidos aqui na Câmara dos Deputados para que vá à sanção. Pelo que eu vejo, o Governo já colocou ""não"" ali. Isso me preocupa, porque nós poderíamos ter melhorado realmente o texto. Essa proposta prorroga a existência de dois programas importantes. Um programa é voltado ao tratamento oncológico com recurso voltado para essas entidades, em que as empresas podem descontar o Imposto de Renda, assim como as pessoas físicas. E o outro programa é destinado ao atendimento de pessoas com deficiência de todas as naturezas. Então, são recursos que ajudam essas entidades. Eu vejo, conheço, no meu Estado do Maranhão, muitas pessoas que buscam uma perna mecânica e não a conseguem. E, através desse incentivo, podem conseguir uma perna mecânica, porque isso demora muito pelo Sistema Único de Saúde — SUS. Há pessoas que também precisam de reabilitação inclusive mental. O próprio autista passa a ter entidades que podem usar desse recurso para o tratamento do autismo.  Enfim, é algo que combate o câncer e é importante. Mas me preocupa muito esse ""não"" do Governo, e nós vamos ter que trabalhar e deliberar para derrubar o veto, porque isso é importante. O MDB orienta o voto ""sim""."
Otoni de Paula,MDB,RJ,162.2022,ORDEM DO DIA,30/11/2022,17h28,DCD01/12/2022 PAG. 103,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=162.2022&nuQuarto=2711401&nuOrador=1&nuInsercao=1&dtHorarioQuarto=17%3A28&sgFaseSessao=OD&Data=30%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=17%3A28,"Solidariedade ao Deputado Kim Kataguiri, vítima de violência durante debate na Unifesp - Universidade Federal de São Paulo.","O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Sra. Presidente Geovania de Sá, eu quero neste momento manifestar neste plenário a minha solidariedade ao Deputado Kim Kataguiri, que sofreu uma agressão em debate de que foi participar na UNIFESP, em São Paulo, na última sexta-feira, dia 25. Um dos seus companheiros do MBL sofreu uma agressão tão grave que saiu sangue do seu rosto. É lamentável este momento que estamos vivendo, momento em que deveríamos estar respirando a democracia, mas é o ódio do bem. Acusam-nos de sermos arautos do ódio, mas, na verdade, eles propagam o ódio. As universidades viraram um fórum de um único debate. Quem é contra Lula e contra o PT não pode falar."
Otoni de Paula,MDB,RJ,162.2022,BREVES COMUNICAÇÕES,30/11/2022,16h04,DCD01/12/2022 PAG. 65,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=162.2022&nuQuarto=2712332&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A04&sgFaseSessao=BC&Data=30%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A04,"Participação do orador em audiência pública no Senado Federal destinada ao debate sobre os indícios de irregularidades no processo eleitoral de 2022. Crítica ao não comparecimento do Presidente do Tribunal Superior Eleitoral, Alexandre de Moraes, à referida audiência pública. Inconsistência de pronunciamento do Deputado Henrique Fontana sobre agradecimento ao Ministro Alexandre de Moraes pela atuação em defesa da democracia.","O SR. OTONI DE PAULA (MDB - RJ. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados, povo brasileiro, eu estou vindo da audiência pública no Senado Federal que ainda neste momento está debatendo a questão da transparência das eleições de 2022, fruto do protesto do povo brasileiro, do povo democrata que está nas ruas, nas portas dos quartéis, não porque deseja uma ditadura militar, mas porque perdeu a esperança nas instituições, inclusive nesta Casa, neste Congresso Nacional, e vê nas Forças Armadas o brio para restabelecer a ordem democrática e constitucional neste País. Foram convidados para participar da Comissão e ser ouvidos Ministros da Suprema Corte como o Presidente do TSE, o Ministro Alexandre de Moraes, que, obviamente, não compareceu. Isso é interessante, porque o Senado Federal, com alguns corajosos Senadores, o que não é o caso do Presidente Rodrigo Pacheco, já fez várias audiências sobre ativismo judicial, fake news , transparência nas urnas, e os Ministros foram convidados a participar de todas elas. A estas eles não comparecem, mas comparecem a pomposos encontros patrocinados com milhões e milhões de reais ou, quiçá, dólares em hotéis caríssimos, como foi a última edição em Nova York. Lá, para fazerem palanque político para o mundo e para mostrarem que eles defendem a democracia, eles vão, mas não comparecem à Casa do Povo nem ao Senado Federal. Isso mostra que o Senado está de cócoras à ditadura da toga, e eles simplesmente estão olhando para o Senado apequenado. É importante nós entendermos que o que levou e continua a levar nosso povo às ruas é o desespero, é ver, por exemplo, o Deputado Henrique Fontana, a quem eu tributo meu respeito, ocupar a outra tribuna quase para agradecer ao Ministro Alexandre de Moraes por ter cumprido um papel importante para a democracia. Na verdade, o que o Deputado Henrique Fontana quis dizer foi: ""Muito obrigado, Ministro Alexandre de Moraes, por ter escolhido um lado deste jogo. Muito obrigado por não ter permitido a investigação do PL. Muito obrigado por ter estado ao nosso lado"". Era isso que o Deputado Henrique Fontana queria ter dito, mas — quem sabe? — talvez tenha lhe faltado coragem para isso. Vamos ter coragem e vamos acreditar que ainda é possível mudarmos esse jogo!"
Otoni de Paula,MDB,RJ,160.2022,BREVES COMUNICAÇÕES,29/11/2022,17h20,DCD30/11/2022 PAG. 80,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2708989&nuOrador=1&nuInsercao=1&dtHorarioQuarto=17%3A20&sgFaseSessao=BC&Data=29%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=17%3A20,"Solidariedade às manifestações realizadas em frente a quarteis. Repúdio à multa imposta ao PL pelo Ministro do Supremo Tribunal Federal, Alexandre de Moraes. Necessidade de cumprimento, pelas Forças Armadas brasileiras, do seu papel constitucional.","O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados e Sras. Deputadas, povo brasileiro, estamos diante da tentativa de criminalizar o povo brasileiro que está nas portas dos quartéis apelando para a democracia. Por que o povo brasileiro apela para a democracia nas portas dos quartéis? Porque perdeu a esperança na Justiça, porque perdeu a esperança terrena. É como se esse povo estivesse nas portas dos quartéis clamando aos céus e pedindo socorro contra a manipulação do poder, contra a tirania da Justiça, contra a covardia daqueles que estupram a Constituição Federal e acham que são deuses porque estão investidos de uma autoridade momentânea. Não venham criminalizar o povo brasileiro! Criminosos são aqueles que se investiram da autoridade da toga de Ministros e não respeitam aquilo que prometeram e juraram defender. Quero prestar minha solidariedade a esse povo. Embora eu não pertença ao PL, quero, desta tribuna, prestar minha solidariedade ao Presidente Valdemar Costa Neto, que, dentro da lei, dentro do que ele podia fazer legalmente, questionou, averiguou, perguntou ao Tribunal Superior Eleitoral se procedia o que o PL havia verificado das urnas eletrônicas não auditáveis. Ora, em vez de o Ministro Alexandre de Moraes responder a um partido político dentro do que manda a lei, ele resolve julgar e condenar — espantem-se! — um partido político, num ato sem precedente na história brasileira, a pagar 22 milhões de reais. A pergunta é a seguinte: por que ele condenou o PL a pagar uma multa de 22 milhões de reais? Por que agora bloqueou 13 milhões de reais do PL? É interessante! Ele manda bloquear 22 milhões, número do PL, e bloqueia 13 milhões, número do PT! Deputada Adriana Ventura, só uma mente psicopata ou uma mente sociopata para pensar em fazer essa engenharia de números! Senhoras e senhores, o Brasil vai de mal a pior. As Forças Armadas precisam cumprir seu papel constitucional, antes que o caos se avolume nesta Nação."
Otoni de Paula,MDB,RJ,160.2022,BREVES COMUNICAÇÕES,29/11/2022,16h56,DCD30/11/2022 PAG. 74,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2708967&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A56&sgFaseSessao=BC&Data=29%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A56,"Manifestação de boas-vindas ao Deputado Federal eleito, Zé Trovão. Contrariedade ao uso de tornozeleira eletrônica pelo futuro Parlamentar, determinado pelo Ministro do Supremo Tribunal Federal, Alexandre de Moraes.","O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Nobre Presidente General Peternelli, quero, ao lado do nosso amigo Deputado José Medeiros, saudar o mais novo Deputado Federal desta Casa para a próxima Legislatura, nosso querido Zé Trovão. Zé Trovão está chegando a esta Casa já trazendo novidades. Deputado Zé Medeiros, o Deputado José Trovão está inaugurando uma nova fase neste Parlamento: Deputado com tornozeleira eletrônica. Sim, nós teremos no Brasil um Deputado eleito com tornozeleira eletrônica! Aí, Deputada Bia, ainda existe Deputado que é contra a CPI do Abuso de Autoridade! O que Zé Trovão fez? Roubou? É corrupto? É ladrão? O que Zé Trovão fez? Ousou discordar de Alexandre de Moraes, o Ministro déspota, que, no auge da sua empáfia e arrogância, meteu uma tornozeleira eletrônica em Zé Trovão. Mas o povo, que é soberano, disse: ""O Zé vai nos representar, mesmo com a tornozeleira imposta pelo Xandão"". Bem-vindo, Zé Trovão!"
Otoni de Paula,MDB,RJ,160.2022,BREVES COMUNICAÇÕES,29/11/2022,16h28,DCD30/11/2022 PAG. 67,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2708947&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A28&sgFaseSessao=BC&Data=29%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A28,Razões da fuga de investidores do País. Defesa do teto de gastos públicos e do controle fiscal. Crítica à chamada PEC da Transição. Comprometimento do Governo Jair Bolsonaro com o valor de 600 reais para o Auxílio Brasil. Responsabilidade do Parlamento brasileiro no controle das contas públicas durante o próximo governo.,"O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Povo brasileiro, o Brasil hoje enfrenta dois grandes e terríveis problemas que têm afastado os investidores do nosso País. Quem gera emprego não é o Governo. Quem cria emprego é a iniciativa privada. Para isso, é necessário que haja investimentos no nosso País. Mas os investidores estão enfrentando dois grandes problemas que fazem com que eles sintam que o mar está revolto para investir no Brasil. O primeiro é a insegurança jurídica, que aumentou agora através do ativismo judicial. O segundo é a irresponsabilidade fiscal. Vamos falar sobre a irresponsabilidade fiscal. O Brasil hoje tem uma relação dívida-PIB de cerca de 80%, o que faz com que o Governo corra o risco de não cumprir com os seus compromissos com as contas públicas. Por essa razão, foi instituído em 2017 o teto de gastos públicos, de modo a buscar o equilíbrio entre o que o Governo gasta e o que o Governo arrecada. Em síntese, o Governo não pode gastar mais do que ele arrecada. Qual é o problema? A eleição de Lula trouxe de volta o receio das gastanças irresponsáveis, com uma equipe de transição completamente inchada, com o aumento do número de Ministérios, com a politização novamente na composição ministerial em detrimento dos técnicos, prática que foi abandonada pelo Governo Bolsonaro, com o aumento de impostos e a PEC da Transição, a ""PEC da demagogia"", e com um rombo nas contas públicas, contornando o teto de gastos, de mais de 190 bilhões de reais. Nós somos contra o Auxílio Brasil de 600 reais? É claro que não! Mas somos a favor de que esse aumento seja feito com a responsabilidade com que seria feito com o Ministro Paulo Guedes. O Governo Bolsonaro estava e está comprometido com o aumento do valor do Auxílio Brasil para 600 reais, mas sem o estouro da boiada das contas públicas. O preço a pagar pela sociedade em razão da política irresponsável do PT nós já sabemos qual será: mais inflação, menos consumo, dívidas mais caras, menos crescimento e, por consequência, desemprego e aumento da miséria. Esta Casa tem a responsabilidade de não permitir a ""argentinização"" da nossa economia. Nós temos a responsabilidade de frear a irresponsabilidade do PT e de manter as contas públicas sadias no País."
Hildo Rocha,MDB,MA,160.2022,BREVES COMUNICAÇÕES,29/11/2022,14h52,DCD30/11/2022 PAG. 42,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=160.2022&nuQuarto=2708869&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A52&sgFaseSessao=BC&Data=29%2F11%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A52,"Congratulações ao Presidente eleito do Conselho Deliberativo do Serviço Brasileiro de Apoio às Micro e Pequenas Empresas - SEBRAE do Estado do Maranhão, empresário Celso Gonçalo de Sousa.","O SR. HILDO ROCHA (MDB - MA. Sem revisão do orador.) - Obrigado, Deputado Charles Fernandes, que preside a sessão neste momento. Srs. Deputados, Sras. Deputadas, registro na tribuna, no dia de hoje, o Conselho Deliberativo do SEBRAE do Maranhão elegeu o novo presidente do SEBRAE daquele Estado que tomará posse a partir do dia 2 de janeiro de 2023. A eleição ocorreu na última quinta-feira e elegeu o bem-sucedido empresário Celso Gonçalo de Sousa, homem muito competente, muito trabalhador, muito atuante. Celso é membro da Diretoria da Federação das Indústrias do Estado do Maranhão, Vice-Presidente Executivo da Federação das Indústrias do Estado do Maranhão, e grande líder empresarial. Tenho certeza de que o SEBRAE estará em boas mãos, como está hoje na administração do nosso amigo e querido colega Raimundo Coelho, que administrou muito bem essa entidade há pouco mais de 3 anos. E agora vamos ter o Celso Gonçalo como Presidente. O Vice-Presidente é o atual Presidente da Associação Comercial do Maranhão, que também vai ajudar nessa administração, o Sr. Cristiano Barroso Fernandes, atual Presidente da Associação Comercial do Maranhão. Vários presidentes já passaram por aquela presidência, vários homens que atuam a favor do empreendedorismo no Maranhão. O SEBRAE, sem dúvida alguma, tem colaborado para desenvolver as pequenas e microempresas do Estado, apoia os microempreendedores a abrirem seus negócios, a melhorarem o seu faturamento, a melhorarem seus processos produtivos, a conseguirem novos segmentos negociais. Enfim, o SEBRAE tem ajudado muito a desenvolver o empreendedorismo no Maranhão, desde a década de 90, quando lá foi instalado. Nós sabemos do papel importante do SEBRAE Nacional, que existe desde a década de 70, e, no Maranhão, desde a década de 90. Portanto, estou utilizando a tribuna para parabenizar o Celso Gonçalo por sua eleição. E tenho certeza de que os empreendedores do Maranhão vão ter a seu serviço uma entidade forte, uma entidade competente, que logicamente conta com servidores e funcionários comprometidos com o trabalho e o desenvolvimento do empreendedorismo. Sr. Presidente, solicito a V.Exa. que este meu pronunciamento seja divulgado no programa A Voz do Brasil e nos demais órgãos de comunicação desta Casa. Muito obrigado."
